DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.020,0.600,1500677.000,501.155
Adaptive2/squashing:union_requests,1000000,4000000,0.020,0.600,4000164.500,141.860
Adaptive3/squashing,1000000,4000000,0.020,0.600,1022177.380,256000.611
Adaptive3/squashing:cross_node_read,1000000,4000000,0.020,0.600,3506364.000,600.549
Adaptive3/squashing:this_node_read,1000000,4000000,0.020,0.600,44341794.667,1041120.381
Adaptive3/squashing:cross_node_write,1000000,4000000,0.020,0.600,15105.167,18.137
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.020,0.600,23498567.333,558742.289
Adaptive3/squashing:this_node_write,1000000,4000000,0.020,0.600,2489197.333,418410.226
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.020,0.600,4499184.833,692.862
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.020,0.600,1500586.667,553.252
Adaptive3/squashing:union_requests,1000000,4000000,0.020,0.600,4000164.500,141.860
Adaptive2/halfing,1000000,16000000,0.020,0.600,2114067.641,460014.521
Adaptive2/halfing:cross_node_read,1000000,16000000,0.020,0.600,2637993.333,31394.131
Adaptive2/halfing:this_node_read,1000000,16000000,0.020,0.600,175795712.833,1213713.965
Adaptive2/halfing:cross_node_write,1000000,16000000,0.020,0.600,15310.500,42.127
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.020,0.600,11134432.000,94775.253
Adaptive2/halfing:this_node_write,1000000,16000000,0.020,0.600,2975259.500,566676.470
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22498625.500,3474.425
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1499967.000,954.806
Adaptive2/halfing:union_requests,1000000,16000000,0.020,0.600,16001407.500,2521.167
Adaptive3/halfing,1000000,16000000,0.020,0.600,1317446.125,342274.774
Adaptive3/halfing:cross_node_read,1000000,16000000,0.020,0.600,13600923.000,157328.261
Adaptive3/halfing:this_node_read,1000000,16000000,0.020,0.600,147142317.667,1227675.494
Adaptive3/halfing:cross_node_write,1000000,16000000,0.020,0.600,19931.500,142.761
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.020,0.600,68539400.000,622931.423
Adaptive3/halfing:this_node_write,1000000,16000000,0.020,0.600,2967744.833,569952.187
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.020,0.600,22497187.167,2442.742
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.020,0.600,1501405.333,118.011
Adaptive3/halfing:union_requests,1000000,16000000,0.020,0.600,16001407.500,2521.167
Adaptive2/squashing,1000000,16000000,0.020,0.600,2100778.016,466943.453
Adaptive2/squashing:cross_node_read,1000000,16000000,0.020,0.600,2727740.333,18521.656
Adaptive2/squashing:this_node_read,1000000,16000000,0.020,0.600,178090309.333,2369955.445
Adaptive2/squashing:cross_node_write,1000000,16000000,0.020,0.600,18536.833,130.452
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.020,0.600,11229698.167,76123.157
Adaptive2/squashing:this_node_write,1000000,16000000,0.020,0.600,3712902.000,1098749.543
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22497963.833,978.314
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1500628.667,1566.376
Adaptive2/squashing:union_requests,1000000,16000000,0.020,0.600,16001407.500,2521.167
Adaptive3/squashing,1000000,16000000,0.020,0.600,1279973.421,343141.331
Adaptive3/squashing:cross_node_read,1000000,16000000,0.020,0.600,13201134.667,13403.213
Adaptive3/squashing:this_node_read,1000000,16000000,0.020,0.600,147808771.167,1927099.433
Adaptive3/squashing:cross_node_write,1000000,16000000,0.020,0.600,16252.167,79.068
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.020,0.600,69041142.500,1028899.562
Adaptive3/squashing:this_node_write,1000000,16000000,0.020,0.600,3085925.500,748467.330
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22497532.833,1115.119
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1501059.667,1414.130
Adaptive3/squashing:union_requests,1000000,16000000,0.020,0.600,16001407.500,2521.167
Adaptive2/halfing,1000000,64000000,0.020,0.600,2591067.379,588590.471
Adaptive2/halfing:cross_node_read,1000000,64000000,0.020,0.600,4411760.167,155740.869
Adaptive2/halfing:this_node_read,1000000,64000000,0.020,0.600,658702580.167,904510.336
Adaptive2/halfing:cross_node_write,1000000,64000000,0.020,0.600,19786.833,368.652
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.020,0.600,13682558.333,452106.214
Adaptive2/halfing:this_node_write,1000000,64000000,0.020,0.600,3093436.000,243495.266
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94498632.333,5895.596
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1500105.167,879.382
Adaptive2/halfing:union_requests,1000000,64000000,0.020,0.600,64001262.500,5019.877
Adaptive3/halfing,1000000,64000000,0.020,0.600,1439637.241,449908.427
Adaptive3/halfing:cross_node_read,1000000,64000000,0.020,0.600,50645107.500,224408.829
Adaptive3/halfing:this_node_read,1000000,64000000,0.020,0.600,555774290.833,1088116.529
Adaptive3/halfing:cross_node_write,1000000,64000000,0.020,0.600,15732.500,690.728
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.020,0.600,248661247.333,589925.817
Adaptive3/halfing:this_node_write,1000000,64000000,0.020,0.600,3050527.500,328776.707
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94497928.500,4718.021
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1500809.000,369.222
Adaptive3/halfing:union_requests,1000000,64000000,0.020,0.600,64001262.500,5019.877
Adaptive2/squashing,1000000,64000000,0.020,0.600,2503875.234,633605.036
Adaptive2/squashing:cross_node_read,1000000,64000000,0.020,0.600,4550798.667,199582.602
Adaptive2/squashing:this_node_read,1000000,64000000,0.020,0.600,660141858.833,1327517.683
Adaptive2/squashing:cross_node_write,1000000,64000000,0.020,0.600,21264.667,412.488
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.020,0.600,14125654.500,566831.967
Adaptive2/squashing:this_node_write,1000000,64000000,0.020,0.600,3211043.667,292459.614
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94499059.167,5814.879
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1499678.333,797.766
Adaptive2/squashing:union_requests,1000000,64000000,0.020,0.600,64001262.500,5019.877
Adaptive3/squashing,1000000,64000000,0.020,0.600,1450982.216,484359.956
Adaptive3/squashing:cross_node_read,1000000,64000000,0.020,0.600,50602481.000,111450.535
Adaptive3/squashing:this_node_read,1000000,64000000,0.020,0.600,556269891.333,786982.002
Adaptive3/squashing:cross_node_write,1000000,64000000,0.020,0.600,17900.833,616.667
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.020,0.600,248996022.167,441364.834
Adaptive3/squashing:this_node_write,1000000,64000000,0.020,0.600,3006285.167,233372.956
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94498622.000,5581.627
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1500115.500,571.185
Adaptive3/squashing:union_requests,1000000,64000000,0.020,0.600,64001262.500,5019.877
Adaptive2/halfing,1000000,4000000,0.100,0.600,1439893.885,199917.846
Adaptive2/halfing:cross_node_read,1000000,4000000,0.100,0.600,3445363.833,17703.307
Adaptive2/halfing:this_node_read,1000000,4000000,0.100,0.600,55512416.167,937652.368
Adaptive2/halfing:cross_node_write,1000000,4000000,0.100,0.600,76871.667,255.217
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.100,0.600,10389476.333,79884.760
Adaptive2/halfing:this_node_write,1000000,4000000,0.100,0.600,2932353.000,516408.827
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4499967.667,979.155
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1499905.333,1704.420
Adaptive2/halfing:union_requests,1000000,4000000,0.100,0.600,4000063.000,726.280
Adaptive3/halfing,1000000,4000000,0.100,0.600,1021310.799,171400.319
Adaptive3/halfing:cross_node_read,1000000,4000000,0.100,0.600,5225190.167,107606.360
Adaptive3/halfing:this_node_read,1000000,4000000,0.100,0.600,44875341.167,1112345.313
Adaptive3/halfing:cross_node_write,1000000,4000000,0.100,0.600,73509.333,471.538
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.100,0.600,22809622.667,590213.347
Adaptive3/halfing:this_node_write,1000000,4000000,0.100,0.600,2831203.167,486816.316
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4500122.333,280.409
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1499750.667,481.851
Adaptive3/halfing:union_requests,1000000,4000000,0.100,0.600,4000063.000,726.280
Adaptive2/squashing,1000000,4000000,0.100,0.600,1320916.284,205992.721
Adaptive2/squashing:cross_node_read,1000000,4000000,0.100,0.600,3330520.667,11090.493
Adaptive2/squashing:this_node_read,1000000,4000000,0.100,0.600,55804945.833,752310.327
Adaptive2/squashing:cross_node_write,1000000,4000000,0.100,0.600,73636.000,179.533
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.100,0.600,10419078.500,63757.968
Adaptive2/squashing:this_node_write,1000000,4000000,0.100,0.600,2799452.667,324797.060
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4500555.833,1884.713
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1499317.167,1163.003
Adaptive2/squashing:union_requests,1000000,4000000,0.100,0.600,4000063.000,726.280
Adaptive3/squashing,1000000,4000000,0.100,0.600,943983.359,247224.493
Adaptive3/squashing:cross_node_read,1000000,4000000,0.100,0.600,4935199.500,6320.249
Adaptive3/squashing:this_node_read,1000000,4000000,0.100,0.600,45399361.833,1452967.653
Adaptive3/squashing:cross_node_write,1000000,4000000,0.100,0.600,80289.500,128.664
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.100,0.600,23186527.500,811226.875
Adaptive3/squashing:this_node_write,1000000,4000000,0.100,0.600,2917071.667,569465.742
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4500021.833,1698.379
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1499851.167,973.109
Adaptive3/squashing:union_requests,1000000,4000000,0.100,0.600,4000063.000,726.280
Adaptive2/halfing,1000000,16000000,0.100,0.600,2079397.104,341690.972
Adaptive2/halfing:cross_node_read,1000000,16000000,0.100,0.600,5443987.667,242128.660
Adaptive2/halfing:this_node_read,1000000,16000000,0.100,0.600,179634674.000,1548780.225
Adaptive2/halfing:cross_node_write,1000000,16000000,0.100,0.600,85145.833,529.876
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.100,0.600,13605406.500,715752.976
Adaptive2/halfing:this_node_write,1000000,16000000,0.100,0.600,3302694.667,487726.060
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22498834.500,1136.951
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1501635.500,2117.177
Adaptive2/halfing:union_requests,1000000,16000000,0.100,0.600,15999530.000,3253.472
Adaptive3/halfing,1000000,16000000,0.100,0.600,1495686.296,293825.863
Adaptive3/halfing:cross_node_read,1000000,16000000,0.100,0.600,15952675.500,324558.709
Adaptive3/halfing:this_node_read,1000000,16000000,0.100,0.600,148844532.333,1477631.962
Adaptive3/halfing:cross_node_write,1000000,16000000,0.100,0.600,78341.667,126.280
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.100,0.600,68479340.833,755011.689
Adaptive3/halfing:this_node_write,1000000,16000000,0.100,0.600,3201013.667,494483.553
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22499218.333,1759.006
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1501251.667,1495.448
Adaptive3/halfing:union_requests,1000000,16000000,0.100,0.600,15999530.000,3253.472
Adaptive2/squashing,1000000,16000000,0.100,0.600,2083850.503,347780.810
Adaptive2/squashing:cross_node_read,1000000,16000000,0.100,0.600,5085223.500,18504.241
Adaptive2/squashing:this_node_read,1000000,16000000,0.100,0.600,180568959.333,167202.300
Adaptive2/squashing:cross_node_write,1000000,16000000,0.100,0.600,74564.667,148.590
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.100,0.600,13558059.500,41786.209
Adaptive2/squashing:this_node_write,1000000,16000000,0.100,0.600,3528290.500,59641.677
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22499777.833,1240.204
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1500692.167,2018.535
Adaptive2/squashing:union_requests,1000000,16000000,0.100,0.600,15999530.000,3253.472
Adaptive3/squashing,1000000,16000000,0.100,0.600,1284738.646,340645.444
Adaptive3/squashing:cross_node_read,1000000,16000000,0.100,0.600,15335843.667,147661.075
Adaptive3/squashing:this_node_read,1000000,16000000,0.100,0.600,148901551.000,1502969.719
Adaptive3/squashing:cross_node_write,1000000,16000000,0.100,0.600,73283.833,202.891
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.100,0.600,68793444.667,849184.247
Adaptive3/squashing:this_node_write,1000000,16000000,0.100,0.600,3176103.000,474759.996
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22498156.167,63.234
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1502313.833,3296.704
Adaptive3/squashing:union_requests,1000000,16000000,0.100,0.600,15999530.000,3253.472
Adaptive2/halfing,1000000,64000000,0.100,0.600,2473057.572,612233.072
Adaptive2/halfing:cross_node_read,1000000,64000000,0.100,0.600,7907724.500,992900.259
Adaptive2/halfing:this_node_read,1000000,64000000,0.100,0.600,668226407.167,3667326.789
Adaptive2/halfing:cross_node_write,1000000,64000000,0.100,0.600,71759.000,223.209
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.100,0.600,22366591.833,2999592.501
Adaptive2/halfing:this_node_write,1000000,64000000,0.100,0.600,3337513.333,343618.003
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94500504.500,6205.290
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1499365.500,547.108
Adaptive2/halfing:union_requests,1000000,64000000,0.100,0.600,64000130.000,5663.451
Adaptive3/halfing,1000000,64000000,0.100,0.600,1422279.146,398175.441
Adaptive3/halfing:cross_node_read,1000000,64000000,0.100,0.600,54662709.833,842368.051
Adaptive3/halfing:this_node_read,1000000,64000000,0.100,0.600,560319269.333,1859335.325
Adaptive3/halfing:cross_node_write,1000000,64000000,0.100,0.600,70716.333,65.875
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.100,0.600,250380808.000,953290.694
Adaptive3/halfing:this_node_write,1000000,64000000,0.100,0.600,3246083.333,343721.087
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94501235.167,8323.102
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1498634.833,2661.403
Adaptive3/halfing:union_requests,1000000,64000000,0.100,0.600,64000130.000,5663.451
Adaptive2/squashing,1000000,64000000,0.100,0.600,2410025.820,574318.919
Adaptive2/squashing:cross_node_read,1000000,64000000,0.100,0.600,7069354.500,773234.559
Adaptive2/squashing:this_node_read,1000000,64000000,0.100,0.600,665993812.833,3206412.110
Adaptive2/squashing:cross_node_write,1000000,64000000,0.100,0.600,71946.000,400.324
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.100,0.600,20032042.833,2329661.024
Adaptive2/squashing:this_node_write,1000000,64000000,0.100,0.600,3153699.500,371870.757
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94499996.500,5898.463
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1499873.500,244.557
Adaptive2/squashing:union_requests,1000000,64000000,0.100,0.600,64000130.000,5663.451
Adaptive3/squashing,1000000,64000000,0.100,0.600,1382842.021,443258.900
Adaptive3/squashing:cross_node_read,1000000,64000000,0.100,0.600,54636164.833,447717.867
Adaptive3/squashing:this_node_read,1000000,64000000,0.100,0.600,561743477.667,1180325.572
Adaptive3/squashing:cross_node_write,1000000,64000000,0.100,0.600,71685.000,272.986
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.100,0.600,251319856.667,609941.147
Adaptive3/squashing:this_node_write,1000000,64000000,0.100,0.600,3528235.500,214372.490
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94499699.500,6987.601
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1500170.500,1327.013
Adaptive3/squashing:union_requests,1000000,64000000,0.100,0.600,64000130.000,5663.451
Adaptive2/halfing,1000000,4000000,0.300,0.600,1327792.046,178042.925
Adaptive2/halfing:cross_node_read,1000000,4000000,0.300,0.600,5667675.167,18990.263
Adaptive2/halfing:this_node_read,1000000,4000000,0.300,0.600,56831607.000,292198.289
Adaptive2/halfing:cross_node_write,1000000,4000000,0.300,0.600,203068.333,274.357
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.300,0.600,10255077.500,52610.706
Adaptive2/halfing:this_node_write,1000000,4000000,0.300,0.600,3164336.667,144384.268
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4497909.000,1598.823
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1501840.000,2056.268
Adaptive2/halfing:union_requests,1000000,4000000,0.300,0.600,4000187.000,457.896
Adaptive3/halfing,1000000,4000000,0.300,0.600,951125.986,213350.682
Adaptive3/halfing:cross_node_read,1000000,4000000,0.300,0.600,7211435.500,165226.538
Adaptive3/halfing:this_node_read,1000000,4000000,0.300,0.600,47207773.667,1722246.866
Adaptive3/halfing:cross_node_write,1000000,4000000,0.300,0.600,190961.500,618.951
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.300,0.600,22913792.500,929963.488
Adaptive3/halfing:this_node_write,1000000,4000000,0.300,0.600,3753401.333,755482.932
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4498668.000,477.434
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1501081.000,929.321
Adaptive3/halfing:union_requests,1000000,4000000,0.300,0.600,4000187.000,457.896
Adaptive2/squashing,1000000,4000000,0.300,0.600,1263648.129,175888.354
Adaptive2/squashing:cross_node_read,1000000,4000000,0.300,0.600,5624094.500,12514.351
Adaptive2/squashing:this_node_read,1000000,4000000,0.300,0.600,57805686.167,1363676.839
Adaptive2/squashing:cross_node_write,1000000,4000000,0.300,0.600,203888.333,668.607
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.300,0.600,10267649.167,178014.252
Adaptive2/squashing:this_node_write,1000000,4000000,0.300,0.600,3274951.667,582374.455
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4498135.167,251.793
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1501613.833,695.394
Adaptive2/squashing:union_requests,1000000,4000000,0.300,0.600,4000187.000,457.896
Adaptive3/squashing,1000000,4000000,0.300,0.600,1005077.191,189995.237
Adaptive3/squashing:cross_node_read,1000000,4000000,0.300,0.600,6797954.833,4653.008
Adaptive3/squashing:this_node_read,1000000,4000000,0.300,0.600,46847273.667,1704107.508
Adaptive3/squashing:cross_node_write,1000000,4000000,0.300,0.600,198133.000,306.093
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.300,0.600,22834033.000,999984.483
Adaptive3/squashing:this_node_write,1000000,4000000,0.300,0.600,3413640.833,674574.893
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4498565.167,747.694
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1501183.833,1203.349
Adaptive3/squashing:union_requests,1000000,4000000,0.300,0.600,4000187.000,457.896
Adaptive2/halfing,1000000,16000000,0.300,0.600,1997985.612,412227.922
Adaptive2/halfing:cross_node_read,1000000,16000000,0.300,0.600,6837264.167,40948.423
Adaptive2/halfing:this_node_read,1000000,16000000,0.300,0.600,181034859.500,247476.623
Adaptive2/halfing:cross_node_write,1000000,16000000,0.300,0.600,190264.333,930.905
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.300,0.600,15208650.333,112867.633
Adaptive2/halfing:this_node_write,1000000,16000000,0.300,0.600,2973314.000,72955.279
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22498491.833,4829.095
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1502755.667,1164.939
Adaptive2/halfing:union_requests,1000000,16000000,0.300,0.600,15998752.500,3665.907
Adaptive3/halfing,1000000,16000000,0.300,0.600,1211750.875,370043.840
Adaptive3/halfing:cross_node_read,1000000,16000000,0.300,0.600,19198770.333,105108.088
Adaptive3/halfing:this_node_read,1000000,16000000,0.300,0.600,150995960.833,343344.933
Adaptive3/halfing:cross_node_write,1000000,16000000,0.300,0.600,208777.667,471.513
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.300,0.600,68372142.667,168192.227
Adaptive3/halfing:this_node_write,1000000,16000000,0.300,0.600,3111262.000,103339.484
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22500059.167,3405.662
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1501188.333,261.725
Adaptive3/halfing:union_requests,1000000,16000000,0.300,0.600,15998752.500,3665.907
Adaptive2/squashing,1000000,16000000,0.300,0.600,2007253.319,335050.166
Adaptive2/squashing:cross_node_read,1000000,16000000,0.300,0.600,7336497.500,144668.629
Adaptive2/squashing:this_node_read,1000000,16000000,0.300,0.600,183382301.667,272390.767
Adaptive2/squashing:cross_node_write,1000000,16000000,0.300,0.600,194336.500,1404.905
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.300,0.600,16274934.167,164598.244
Adaptive2/squashing:this_node_write,1000000,16000000,0.300,0.600,3228335.667,47880.498
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.300,0.600,22499724.667,4039.891
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.300,0.600,1501522.833,393.851
Adaptive2/squashing:union_requests,1000000,16000000,0.300,0.600,15998752.500,3665.907
Adaptive3/squashing,1000000,16000000,0.300,0.600,1272296.046,296620.428
Adaptive3/squashing:cross_node_read,1000000,16000000,0.300,0.600,17502544.833,25487.838
Adaptive3/squashing:this_node_read,1000000,16000000,0.300,0.600,150688301.000,322318.325
Adaptive3/squashing:cross_node_write,1000000,16000000,0.300,0.600,190089.167,585.569
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.300,0.600,68885438.667,177878.266
Adaptive3/squashing:this_node_write,1000000,16000000,0.300,0.600,3335695.500,111622.109
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
