DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/squashing:union_requests,0,1000000,64000000,0.1,0.35,true,21331829.500,37.793
Adaptive3/squashing,1,1000000,64000000,0.1,0.35,true,1951000.060,644885.894
Adaptive3/squashing:cross_node_read,1,1000000,64000000,0.1,0.35,true,12757992.167,6274774.910
Adaptive3/squashing:this_node_read,1,1000000,64000000,0.1,0.35,true,127236410.000,6344821.148
Adaptive3/squashing:cross_node_write,1,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,64000000,0.1,0.35,true,33576163.833,4048872.451
Adaptive3/squashing:this_node_write,1,1000000,64000000,0.1,0.35,true,34.333,84.099
Adaptive3/squashing:global_data_read_write,1,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,64000000,0.1,0.35,true,11484871.500,1251.546
Adaptive3/squashing:same_set_requests_false,1,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,64000000,0.1,0.35,true,21335608.500,1251.546
Adaptive3/squashing,2,1000000,64000000,0.1,0.35,true,1931153.961,663713.421
Adaptive3/squashing:cross_node_read,2,1000000,64000000,0.1,0.35,true,12845697.167,6351536.678
Adaptive3/squashing:this_node_read,2,1000000,64000000,0.1,0.35,true,130213355.167,8708505.172
Adaptive3/squashing:cross_node_write,2,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,64000000,0.1,0.35,true,36476008.667,6342478.975
Adaptive3/squashing:this_node_write,2,1000000,64000000,0.1,0.35,true,39.667,97.163
Adaptive3/squashing:global_data_read_write,2,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,64000000,0.1,0.35,true,11487503.000,830.347
Adaptive3/squashing:same_set_requests_false,2,1000000,64000000,0.1,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,64000000,0.1,0.35,true,21332987.000,830.347
Adaptive2/halfing,0,1000000,4000000,0.3,0.35,true,2442481.760,541556.788
Adaptive2/halfing:cross_node_read,0,1000000,4000000,0.3,0.35,true,705916.833,460365.362
Adaptive2/halfing:this_node_read,0,1000000,4000000,0.3,0.35,true,8592798.333,273527.488
Adaptive2/halfing:cross_node_write,0,1000000,4000000,0.3,0.35,true,28.667,70.219
Adaptive2/halfing:this_node_read_success,0,1000000,4000000,0.3,0.35,true,265807.833,184290.561
Adaptive2/halfing:this_node_write,0,1000000,4000000,0.3,0.35,true,24.833,60.829
Adaptive2/halfing:global_data_read_write,0,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,4000000,0.3,0.35,true,717451.500,571.572
Adaptive2/halfing:same_set_requests_false,0,1000000,4000000,0.3,0.35,true,785.000,504.823
Adaptive2/halfing:union_requests,0,1000000,4000000,0.3,0.35,true,1332963.500,213.064
Adaptive2/halfing,1,1000000,4000000,0.3,0.35,true,2520668.758,555212.158
Adaptive2/halfing:cross_node_read,1,1000000,4000000,0.3,0.35,true,709510.833,457452.157
Adaptive2/halfing:this_node_read,1,1000000,4000000,0.3,0.35,true,8595582.500,273658.600
Adaptive2/halfing:cross_node_write,1,1000000,4000000,0.3,0.35,true,1.500,3.674
Adaptive2/halfing:this_node_read_success,1,1000000,4000000,0.3,0.35,true,276111.333,174963.985
Adaptive2/halfing:this_node_write,1,1000000,4000000,0.3,0.35,true,1.167,2.858
Adaptive2/halfing:global_data_read_write,1,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,4000000,0.3,0.35,true,717854.833,1037.479
Adaptive2/halfing:same_set_requests_false,1,1000000,4000000,0.3,0.35,true,732.667,462.661
Adaptive2/halfing:union_requests,1,1000000,4000000,0.3,0.35,true,1332612.500,1007.262
Adaptive2/halfing,2,1000000,4000000,0.3,0.35,true,2456855.164,528844.976
Adaptive2/halfing:cross_node_read,2,1000000,4000000,0.3,0.35,true,687099.833,344300.001
Adaptive2/halfing:this_node_read,2,1000000,4000000,0.3,0.35,true,8721394.667,283634.357
Adaptive2/halfing:cross_node_write,2,1000000,4000000,0.3,0.35,true,0.167,0.408
Adaptive2/halfing:this_node_read_success,2,1000000,4000000,0.3,0.35,true,353471.500,176442.866
Adaptive2/halfing:this_node_write,2,1000000,4000000,0.3,0.35,true,27141.000,65084.835
Adaptive2/halfing:global_data_read_write,2,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,4000000,0.3,0.35,true,717479.333,303.809
Adaptive2/halfing:same_set_requests_false,2,1000000,4000000,0.3,0.35,true,624.667,304.778
Adaptive2/halfing:union_requests,2,1000000,4000000,0.3,0.35,true,1333234.000,1.095
Adaptive3/halfing,0,1000000,4000000,0.3,0.35,true,1825523.042,516546.374
Adaptive3/halfing:cross_node_read,0,1000000,4000000,0.3,0.35,true,1109305.000,523819.137
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.3,0.35,true,8017148.000,312441.316
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.3,0.35,true,28.167,68.994
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.3,0.35,true,1769148.500,72851.911
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.3,0.35,true,11949.667,20394.591
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.3,0.35,true,717966.333,461.063
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.3,0.35,true,270.167,250.395
Adaptive3/halfing:union_requests,0,1000000,4000000,0.3,0.35,true,1332963.500,213.064
Adaptive3/halfing,1,1000000,4000000,0.3,0.35,true,1827860.216,517858.660
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.3,0.35,true,1144858.667,448079.481
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.3,0.35,true,7987518.833,284509.555
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.3,0.35,true,1.333,3.266
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.3,0.35,true,1736321.167,48428.229
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.3,0.35,true,5481.167,11577.795
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.3,0.35,true,718345.000,744.910
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.3,0.35,true,242.500,262.380
Adaptive3/halfing:union_requests,1,1000000,4000000,0.3,0.35,true,1332612.500,1007.262
Adaptive3/halfing,2,1000000,4000000,0.3,0.35,true,1794027.641,507474.930
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.3,0.35,true,1302603.833,477732.450
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.3,0.35,true,8138760.167,320432.743
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.3,0.35,true,0.167,0.408
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.3,0.35,true,1722174.167,44971.567
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.3,0.35,true,13434.167,30090.773
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.3,0.35,true,717850.500,276.600
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.3,0.35,true,253.500,277.695
Adaptive3/halfing:union_requests,2,1000000,4000000,0.3,0.35,true,1333234.000,1.095
Adaptive2/squashing,0,1000000,4000000,0.3,0.35,true,2307054.212,589083.938
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.3,0.35,true,992908.833,575920.375
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.3,0.35,true,8636029.333,290125.954
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.3,0.35,true,28.833,70.627
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.3,0.35,true,137099.333,141539.166
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.3,0.35,true,24.833,60.829
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.3,0.35,true,716849.000,824.162
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.3,0.35,true,1387.500,706.193
Adaptive2/squashing:union_requests,0,1000000,4000000,0.3,0.35,true,1332963.500,213.064
Adaptive2/squashing,1,1000000,4000000,0.3,0.35,true,2329057.540,605891.384
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.3,0.35,true,1043079.833,525572.724
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.3,0.35,true,8656896.833,270837.266
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.3,0.35,true,1.500,3.674
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.3,0.35,true,123391.500,151551.963
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.3,0.35,true,1.167,2.858
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.3,0.35,true,717278.333,874.883
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.3,0.35,true,1309.167,643.418
Adaptive2/squashing:union_requests,1,1000000,4000000,0.3,0.35,true,1332612.500,1007.262
Adaptive2/squashing,2,1000000,4000000,0.3,0.35,true,2305703.775,615995.827
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.3,0.35,true,1167757.500,484199.028
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.3,0.35,true,8817487.667,286054.750
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.3,0.35,true,0.167,0.408
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.3,0.35,true,98305.333,117447.349
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.3,0.35,true,24607.500,58927.899
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.3,0.35,true,716890.167,539.515
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.3,0.35,true,1213.833,540.530
Adaptive2/squashing:union_requests,2,1000000,4000000,0.3,0.35,true,1333234.000,1.095
Adaptive3/squashing,0,1000000,4000000,0.3,0.35,true,1960406.958,480437.117
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.3,0.35,true,945037.833,402382.767
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.3,0.35,true,7919555.667,262664.591
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.3,0.35,true,28.000,68.586
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.3,0.35,true,1804236.500,45221.582
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.3,0.35,true,10172.500,17938.963
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.3,0.35,true,717962.667,458.033
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.3,0.35,true,273.833,248.242
Adaptive3/squashing:union_requests,0,1000000,4000000,0.3,0.35,true,1332963.500,213.064
Adaptive3/squashing,1,1000000,4000000,0.3,0.35,true,1959504.685,484318.060
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.3,0.35,true,946222.833,353038.932
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.3,0.35,true,7882352.667,246107.169
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.3,0.35,true,1.333,3.266
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.3,0.35,true,1779378.667,30507.285
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.3,0.35,true,4773.500,10641.525
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.3,0.35,true,718345.000,744.910
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.3,0.35,true,242.500,262.380
Adaptive3/squashing:union_requests,1,1000000,4000000,0.3,0.35,true,1332612.500,1007.262
Adaptive3/squashing,2,1000000,4000000,0.3,0.35,true,1969803.585,488663.451
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.3,0.35,true,1048301.833,359271.587
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.3,0.35,true,8003647.333,271232.457
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.3,0.35,true,0.167,0.408
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.3,0.35,true,1785227.833,28368.278
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.3,0.35,true,12269.667,28739.529
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.3,0.35,true,717850.333,276.418
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.3,0.35,true,253.667,277.513
Adaptive3/squashing:union_requests,2,1000000,4000000,0.3,0.35,true,1333234.000,1.095
Adaptive2/halfing,0,1000000,16000000,0.3,0.35,true,2615948.219,604687.872
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.3,0.35,true,2006067.500,979898.425
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.3,0.35,true,34018341.167,496676.251
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.3,0.35,true,742681.667,367820.984
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.3,0.35,true,2871459.833,1034.543
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.3,0.35,true,50.167,53.060
Adaptive2/halfing:union_requests,0,1000000,16000000,0.3,0.35,true,5333546.000,1029.718
Adaptive2/halfing,1,1000000,16000000,0.3,0.35,true,2600163.275,589438.666
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.3,0.35,true,2042967.333,932445.523
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.3,0.35,true,34063325.000,439585.426
Adaptive2/halfing:cross_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,16000000,0.3,0.35,true,760732.667,343886.831
Adaptive2/halfing:this_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,16000000,0.3,0.35,true,2872922.833,1898.817
Adaptive2/halfing:same_set_requests_false,1,1000000,16000000,0.3,0.35,true,44.167,47.529
Adaptive2/halfing:union_requests,1,1000000,16000000,0.3,0.35,true,5332089.000,1900.597
Adaptive2/halfing,2,1000000,16000000,0.3,0.35,true,2589000.956,590255.281
Adaptive2/halfing:cross_node_read,2,1000000,16000000,0.3,0.35,true,2364801.333,1062971.725
Adaptive2/halfing:this_node_read,2,1000000,16000000,0.3,0.35,true,34757165.500,734945.694
Adaptive2/halfing:cross_node_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,16000000,0.3,0.35,true,1121680.833,496889.338
Adaptive2/halfing:this_node_write,2,1000000,16000000,0.3,0.35,true,962.167,2354.858
Adaptive2/halfing:global_data_read_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,16000000,0.3,0.35,true,2871038.333,1913.386
Adaptive2/halfing:same_set_requests_false,2,1000000,16000000,0.3,0.35,true,27.667,17.784
Adaptive2/halfing:union_requests,2,1000000,16000000,0.3,0.35,true,5334158.000,1930.174
Adaptive3/halfing,0,1000000,16000000,0.3,0.35,true,1989713.137,537400.275
Adaptive3/halfing:cross_node_read,0,1000000,16000000,0.3,0.35,true,3045473.333,973383.448
Adaptive3/halfing:this_node_read,0,1000000,16000000,0.3,0.35,true,31097026.500,670863.119
Adaptive3/halfing:cross_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,16000000,0.3,0.35,true,7291399.333,54668.502
Adaptive3/halfing:this_node_write,0,1000000,16000000,0.3,0.35,true,467.167,936.403
Adaptive3/halfing:global_data_read_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,16000000,0.3,0.35,true,2871510.000,1029.718
Adaptive3/halfing:same_set_requests_false,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,16000000,0.3,0.35,true,5333546.000,1029.718
Adaptive3/halfing,1,1000000,16000000,0.3,0.35,true,1970752.816,530151.732
Adaptive3/halfing:cross_node_read,1,1000000,16000000,0.3,0.35,true,3080539.333,931575.920
Adaptive3/halfing:this_node_read,1,1000000,16000000,0.3,0.35,true,31113873.500,636772.116
Adaptive3/halfing:cross_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,16000000,0.3,0.35,true,7290850.333,58888.705
Adaptive3/halfing:this_node_write,1,1000000,16000000,0.3,0.35,true,142.167,346.768
Adaptive3/halfing:global_data_read_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,16000000,0.3,0.35,true,2872967.000,1900.597
Adaptive3/halfing:same_set_requests_false,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,16000000,0.3,0.35,true,5332089.000,1900.597
Adaptive3/halfing,2,1000000,16000000,0.3,0.35,true,1955577.826,532189.285
Adaptive3/halfing:cross_node_read,2,1000000,16000000,0.3,0.35,true,3424689.500,1110978.183
Adaptive3/halfing:this_node_read,2,1000000,16000000,0.3,0.35,true,31668652.833,936924.863
Adaptive3/halfing:cross_node_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,16000000,0.3,0.35,true,7493398.833,164639.066
Adaptive3/halfing:this_node_write,2,1000000,16000000,0.3,0.35,true,230.333,561.265
Adaptive3/halfing:global_data_read_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,16000000,0.3,0.35,true,2871066.000,1930.174
Adaptive3/halfing:same_set_requests_false,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,16000000,0.3,0.35,true,5334158.000,1930.174
Adaptive2/squashing,0,1000000,16000000,0.3,0.35,true,2627869.635,717693.949
Adaptive2/squashing:cross_node_read,0,1000000,16000000,0.3,0.35,true,1873374.667,864265.359
Adaptive2/squashing:this_node_read,0,1000000,16000000,0.3,0.35,true,34359469.167,478099.726
Adaptive2/squashing:cross_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,16000000,0.3,0.35,true,1380399.167,540440.766
Adaptive2/squashing:this_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,16000000,0.3,0.35,true,2871384.000,1009.566
Adaptive2/squashing:same_set_requests_false,0,1000000,16000000,0.3,0.35,true,126.000,103.883
Adaptive2/squashing:union_requests,0,1000000,16000000,0.3,0.35,true,5333546.000,1029.718
Adaptive2/squashing,1,1000000,16000000,0.3,0.35,true,2634358.852,728661.882
Adaptive2/squashing:cross_node_read,1,1000000,16000000,0.3,0.35,true,1904857.333,825934.087
Adaptive2/squashing:this_node_read,1,1000000,16000000,0.3,0.35,true,34410216.000,420013.388
Adaptive2/squashing:cross_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,16000000,0.3,0.35,true,1409416.000,507420.419
Adaptive2/squashing:this_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,16000000,0.3,0.35,true,2872851.833,1922.001
Adaptive2/squashing:same_set_requests_false,1,1000000,16000000,0.3,0.35,true,115.167,86.938
Adaptive2/squashing:union_requests,1,1000000,16000000,0.3,0.35,true,5332089.000,1900.597
Adaptive2/squashing,2,1000000,16000000,0.3,0.35,true,2589873.154,711180.231
Adaptive2/squashing:cross_node_read,2,1000000,16000000,0.3,0.35,true,2064073.667,893896.498
Adaptive2/squashing:this_node_read,2,1000000,16000000,0.3,0.35,true,35221551.667,705032.982
Adaptive2/squashing:cross_node_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,16000000,0.3,0.35,true,2050681.333,711711.255
Adaptive2/squashing:this_node_write,2,1000000,16000000,0.3,0.35,true,970.500,2375.760
Adaptive2/squashing:global_data_read_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,16000000,0.3,0.35,true,2870977.333,1863.036
Adaptive2/squashing:same_set_requests_false,2,1000000,16000000,0.3,0.35,true,88.667,68.532
Adaptive2/squashing:union_requests,2,1000000,16000000,0.3,0.35,true,5334158.000,1930.174
Adaptive3/squashing,0,1000000,16000000,0.3,0.35,true,1960824.348,592033.400
Adaptive3/squashing:cross_node_read,0,1000000,16000000,0.3,0.35,true,2720072.833,778336.729
Adaptive3/squashing:this_node_read,0,1000000,16000000,0.3,0.35,true,31249414.167,722163.317
Adaptive3/squashing:cross_node_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,16000000,0.3,0.35,true,7850817.333,345342.955
Adaptive3/squashing:this_node_write,0,1000000,16000000,0.3,0.35,true,513.667,1012.174
Adaptive3/squashing:global_data_read_write,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,16000000,0.3,0.35,true,2871510.000,1029.718
Adaptive3/squashing:same_set_requests_false,0,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,16000000,0.3,0.35,true,5333546.000,1029.718
Adaptive3/squashing,1,1000000,16000000,0.3,0.35,true,1939162.010,569720.262
Adaptive3/squashing:cross_node_read,1,1000000,16000000,0.3,0.35,true,2742208.833,745807.054
Adaptive3/squashing:this_node_read,1,1000000,16000000,0.3,0.35,true,31259541.500,690642.800
Adaptive3/squashing:cross_node_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,16000000,0.3,0.35,true,7853347.167,344072.840
Adaptive3/squashing:this_node_write,1,1000000,16000000,0.3,0.35,true,172.333,419.196
Adaptive3/squashing:global_data_read_write,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,16000000,0.3,0.35,true,2872967.000,1900.597
Adaptive3/squashing:same_set_requests_false,1,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,16000000,0.3,0.35,true,5332089.000,1900.597
Adaptive3/squashing,2,1000000,16000000,0.3,0.35,true,1938485.060,598695.335
Adaptive3/squashing:cross_node_read,2,1000000,16000000,0.3,0.35,true,2866550.167,811566.925
Adaptive3/squashing:this_node_read,2,1000000,16000000,0.3,0.35,true,31870226.167,1002880.461
Adaptive3/squashing:cross_node_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,16000000,0.3,0.35,true,8331359.500,574893.994
Adaptive3/squashing:this_node_write,2,1000000,16000000,0.3,0.35,true,247.500,605.269
Adaptive3/squashing:global_data_read_write,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,16000000,0.3,0.35,true,2871066.000,1930.174
Adaptive3/squashing:same_set_requests_false,2,1000000,16000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,16000000,0.3,0.35,true,5334158.000,1930.174
Adaptive2/halfing,0,1000000,64000000,0.3,0.35,true,2490287.441,510148.001
Adaptive2/halfing:cross_node_read,0,1000000,64000000,0.3,0.35,true,7078248.000,3352794.905
Adaptive2/halfing:this_node_read,0,1000000,64000000,0.3,0.35,true,136622224.500,1836639.164
Adaptive2/halfing:cross_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,64000000,0.3,0.35,true,4652475.000,2001556.783
Adaptive2/halfing:this_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,64000000,0.3,0.35,true,11485219.500,110.092
Adaptive2/halfing:same_set_requests_false,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:union_requests,0,1000000,64000000,0.3,0.35,true,21335260.500,110.092
Adaptive2/halfing,1,1000000,64000000,0.3,0.35,true,2483220.743,506752.079
Adaptive2/halfing:cross_node_read,1,1000000,64000000,0.3,0.35,true,7112653.000,3307519.063
Adaptive2/halfing:this_node_read,1,1000000,64000000,0.3,0.35,true,136685754.000,1776335.458
Adaptive2/halfing:cross_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,64000000,0.3,0.35,true,4698352.000,1963570.032
Adaptive2/halfing:this_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,64000000,0.3,0.35,true,11487429.000,1002.332
Adaptive2/halfing:same_set_requests_false,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:union_requests,1,1000000,64000000,0.3,0.35,true,21333051.000,1002.332
Adaptive2/halfing,2,1000000,64000000,0.3,0.35,true,2434090.997,508785.059
Adaptive2/halfing:cross_node_read,2,1000000,64000000,0.3,0.35,true,7895131.500,3683446.797
Adaptive2/halfing:this_node_read,2,1000000,64000000,0.3,0.35,true,139649168.500,2983412.455
Adaptive2/halfing:cross_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,64000000,0.3,0.35,true,6884184.500,2797822.144
Adaptive2/halfing:this_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,64000000,0.3,0.35,true,11487257.500,4965.105
Adaptive2/halfing:same_set_requests_false,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/halfing:union_requests,2,1000000,64000000,0.3,0.35,true,21333251.500,4965.105
Adaptive3/halfing,0,1000000,64000000,0.3,0.35,true,2003196.671,635456.721
Adaptive3/halfing:cross_node_read,0,1000000,64000000,0.3,0.35,true,10398553.000,2753779.746
Adaptive3/halfing:this_node_read,0,1000000,64000000,0.3,0.35,true,123756811.667,2283972.593
Adaptive3/halfing:cross_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
