DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Adaptive2/squashing:cross_node_write,1000000,16000000,0.020,0.600,15291.333,197.997
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.020,0.600,5314262.500,20808.082
Adaptive2/squashing:this_node_write,1000000,16000000,0.020,0.600,2566590.667,326987.169
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22495084.333,2459.320
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1502982.667,1897.831
Adaptive2/squashing:union_requests,1000000,16000000,0.020,0.600,16001933.000,4347.822
Adaptive3/squashing,1000000,16000000,0.020,0.600,1339363.323,385351.995
Adaptive3/squashing:cross_node_read,1000000,16000000,0.020,0.600,13168120.167,455.793
Adaptive3/squashing:this_node_read,1000000,16000000,0.020,0.600,146251070.500,293056.115
Adaptive3/squashing:cross_node_write,1000000,16000000,0.020,0.600,15246.500,286.926
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.020,0.600,68211069.500,150796.938
Adaptive3/squashing:this_node_write,1000000,16000000,0.020,0.600,2494761.000,116252.358
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22497894.167,4111.876
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1500172.833,251.178
Adaptive3/squashing:union_requests,1000000,16000000,0.020,0.600,16001933.000,4347.822
Adaptive2/halfing,1000000,64000000,0.020,0.600,2243623.056,593925.846
Adaptive2/halfing:cross_node_read,1000000,64000000,0.020,0.600,4753558.167,74498.682
Adaptive2/halfing:this_node_read,1000000,64000000,0.020,0.600,649051727.833,317339.540
Adaptive2/halfing:cross_node_write,1000000,64000000,0.020,0.600,17003.000,172.387
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.020,0.600,6438273.833,90960.456
Adaptive2/halfing:this_node_write,1000000,64000000,0.020,0.600,2877501.000,139881.620
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94495380.833,4765.928
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1500812.667,2614.688
Adaptive2/halfing:union_requests,1000000,64000000,0.020,0.600,64003806.500,2152.002
Adaptive3/halfing,1000000,64000000,0.020,0.600,1556893.267,376060.054
Adaptive3/halfing:cross_node_read,1000000,64000000,0.020,0.600,50526966.000,8059.188
Adaptive3/halfing:this_node_read,1000000,64000000,0.020,0.600,555363976.667,113463.117
Adaptive3/halfing:cross_node_write,1000000,64000000,0.020,0.600,15458.833,150.930
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.020,0.600,248460055.667,60125.187
Adaptive3/halfing:this_node_write,1000000,64000000,0.020,0.600,2939458.000,51069.644
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94497571.167,2987.600
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1498622.333,879.918
Adaptive3/halfing:union_requests,1000000,64000000,0.020,0.600,64003806.500,2152.002
Adaptive2/squashing,1000000,64000000,0.020,0.600,2609505.423,338987.396
Adaptive2/squashing:cross_node_read,1000000,64000000,0.020,0.600,4803422.167,123295.029
Adaptive2/squashing:this_node_read,1000000,64000000,0.020,0.600,650030555.167,977146.395
Adaptive2/squashing:cross_node_write,1000000,64000000,0.020,0.600,17821.167,100.217
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.020,0.600,6498417.833,157986.360
Adaptive2/squashing:this_node_write,1000000,64000000,0.020,0.600,3054742.667,380482.732
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94494035.500,4599.816
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1502158.000,2448.653
Adaptive2/squashing:union_requests,1000000,64000000,0.020,0.600,64003806.500,2152.002
Adaptive3/squashing,1000000,64000000,0.020,0.600,1421915.181,418833.036
Adaptive3/squashing:cross_node_read,1000000,64000000,0.020,0.600,50563090.833,35959.795
Adaptive3/squashing:this_node_read,1000000,64000000,0.020,0.600,556180823.000,156640.831
Adaptive3/squashing:cross_node_write,1000000,64000000,0.020,0.600,16756.333,129.248
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.020,0.600,248957365.167,87807.418
Adaptive3/squashing:this_node_write,1000000,64000000,0.020,0.600,2990559.167,32086.289
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94496897.833,1830.864
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1499295.667,332.032
Adaptive3/squashing:union_requests,1000000,64000000,0.020,0.600,64003806.500,2152.002
Adaptive2/halfing,1000000,4000000,0.100,0.600,1822938.117,336035.389
Adaptive2/halfing:cross_node_read,1000000,4000000,0.100,0.600,2827673.500,9432.758
Adaptive2/halfing:this_node_read,1000000,4000000,0.100,0.600,47556670.333,97516.150
Adaptive2/halfing:cross_node_write,1000000,4000000,0.100,0.600,70437.333,323.527
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.100,0.600,5029574.333,11105.380
Adaptive2/halfing:this_node_write,1000000,4000000,0.100,0.600,2254653.000,43949.029
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4487258.333,2683.660
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1512002.667,4403.533
Adaptive2/halfing:union_requests,1000000,4000000,0.100,0.600,4000675.000,1720.944
Adaptive3/halfing,1000000,4000000,0.100,0.600,1152318.116,178245.145
Adaptive3/halfing:cross_node_read,1000000,4000000,0.100,0.600,5052310.500,27954.377
Adaptive3/halfing:this_node_read,1000000,4000000,0.100,0.600,44195534.167,342249.328
Adaptive3/halfing:cross_node_write,1000000,4000000,0.100,0.600,70999.667,229.883
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.100,0.600,22515458.167,195899.342
Adaptive3/halfing:this_node_write,1000000,4000000,0.100,0.600,2545106.500,147983.553
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4501009.000,1833.614
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1498252.000,3553.045
Adaptive3/halfing:union_requests,1000000,4000000,0.100,0.600,4000675.000,1720.944
Adaptive2/squashing,1000000,4000000,0.100,0.600,1703310.671,222967.087
Adaptive2/squashing:cross_node_read,1000000,4000000,0.100,0.600,2897228.333,13269.706
Adaptive2/squashing:this_node_read,1000000,4000000,0.100,0.600,48227511.833,349703.010
Adaptive2/squashing:cross_node_write,1000000,4000000,0.100,0.600,73714.000,195.439
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.100,0.600,5001081.833,24365.649
Adaptive2/squashing:this_node_write,1000000,4000000,0.100,0.600,2366917.000,151506.642
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4489087.167,4267.101
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1510173.833,5985.375
Adaptive2/squashing:union_requests,1000000,4000000,0.100,0.600,4000675.000,1720.944
Adaptive3/squashing,1000000,4000000,0.100,0.600,980034.017,203586.585
Adaptive3/squashing:cross_node_read,1000000,4000000,0.100,0.600,4950037.167,7981.842
Adaptive3/squashing:this_node_read,1000000,4000000,0.100,0.600,44965729.333,614712.300
Adaptive3/squashing:cross_node_write,1000000,4000000,0.100,0.600,81461.000,143.468
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.100,0.600,22934517.167,348648.750
Adaptive3/squashing:this_node_write,1000000,4000000,0.100,0.600,2709296.333,228479.133
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4500444.500,2110.139
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1498816.500,3830.697
Adaptive3/squashing:union_requests,1000000,4000000,0.100,0.600,4000675.000,1720.944
Adaptive2/halfing,1000000,16000000,0.100,0.600,2449019.118,489554.035
Adaptive2/halfing:cross_node_read,1000000,16000000,0.100,0.600,5223392.000,126127.780
Adaptive2/halfing:this_node_read,1000000,16000000,0.100,0.600,168551245.333,185883.666
Adaptive2/halfing:cross_node_write,1000000,16000000,0.100,0.600,75446.000,4668.883
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.100,0.600,6206013.167,71605.258
Adaptive2/halfing:this_node_write,1000000,16000000,0.100,0.600,2671492.167,53630.833
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22477041.000,549.470
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1524915.000,5298.965
Adaptive2/halfing:union_requests,1000000,16000000,0.100,0.600,15998044.000,5809.145
Adaptive3/halfing,1000000,16000000,0.100,0.600,1354273.777,255120.130
Adaptive3/halfing:cross_node_read,1000000,16000000,0.100,0.600,15763948.333,339514.796
Adaptive3/halfing:this_node_read,1000000,16000000,0.100,0.600,148828985.167,1605392.561
Adaptive3/halfing:cross_node_write,1000000,16000000,0.100,0.600,73253.500,152.677
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.100,0.600,68576404.333,794651.484
Adaptive3/halfing:this_node_write,1000000,16000000,0.100,0.600,3231585.833,533132.646
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22500636.167,5548.558
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1501319.833,275.252
Adaptive3/halfing:union_requests,1000000,16000000,0.100,0.600,15998044.000,5809.145
Adaptive2/squashing,1000000,16000000,0.100,0.600,2228168.021,329321.795
Adaptive2/squashing:cross_node_read,1000000,16000000,0.100,0.600,5821608.167,178659.584
Adaptive2/squashing:this_node_read,1000000,16000000,0.100,0.600,170424176.000,1065198.140
Adaptive2/squashing:cross_node_write,1000000,16000000,0.100,0.600,81380.833,1272.882
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.100,0.600,6517931.667,201400.410
Adaptive2/squashing:this_node_write,1000000,16000000,0.100,0.600,3100593.833,392177.259
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22489901.000,8975.583
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1512055.000,3170.887
Adaptive2/squashing:union_requests,1000000,16000000,0.100,0.600,15998044.000,5809.145
Adaptive3/squashing,1000000,16000000,0.100,0.600,1328078.379,329668.639
Adaptive3/squashing:cross_node_read,1000000,16000000,0.100,0.600,15621194.000,114355.929
Adaptive3/squashing:this_node_read,1000000,16000000,0.100,0.600,149813575.000,1173432.569
Adaptive3/squashing:cross_node_write,1000000,16000000,0.100,0.600,85090.167,1149.814
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.100,0.600,69169937.667,589795.960
Adaptive3/squashing:this_node_write,1000000,16000000,0.100,0.600,3358988.833,343811.137
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22501538.833,6194.321
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1500417.167,413.573
Adaptive3/squashing:union_requests,1000000,16000000,0.100,0.600,15998044.000,5809.145
Adaptive2/halfing,1000000,64000000,0.100,0.600,2730215.141,453277.578
Adaptive2/halfing:cross_node_read,1000000,64000000,0.100,0.600,9738276.833,741735.396
Adaptive2/halfing:this_node_read,1000000,64000000,0.100,0.600,652069153.833,1107667.879
Adaptive2/halfing:cross_node_write,1000000,64000000,0.100,0.600,71891.167,271.264
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.100,0.600,10815610.333,893085.053
Adaptive2/halfing:this_node_write,1000000,64000000,0.100,0.600,3291309.167,324607.755
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94468896.500,12252.978
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1530927.500,8068.712
Adaptive2/halfing:union_requests,1000000,64000000,0.100,0.600,64000176.000,4194.459
Adaptive3/halfing,1000000,64000000,0.100,0.600,1502003.909,333327.881
Adaptive3/halfing:cross_node_read,1000000,64000000,0.100,0.600,55550736.000,1255818.032
Adaptive3/halfing:this_node_read,1000000,64000000,0.100,0.600,561592651.833,2429873.604
Adaptive3/halfing:cross_node_write,1000000,64000000,0.100,0.600,72415.833,176.484
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.100,0.600,250985413.667,1213206.430
Adaptive3/halfing:this_node_write,1000000,64000000,0.100,0.600,3309165.667,377263.432
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94499475.833,5624.963
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1500348.167,1431.675
Adaptive3/halfing:union_requests,1000000,64000000,0.100,0.600,64000176.000,4194.459
Adaptive2/squashing,1000000,64000000,0.100,0.600,2466044.725,388602.513
Adaptive2/squashing:cross_node_read,1000000,64000000,0.100,0.600,11441770.000,765954.770
Adaptive2/squashing:this_node_read,1000000,64000000,0.100,0.600,654694886.000,1807059.861
Adaptive2/squashing:cross_node_write,1000000,64000000,0.100,0.600,80911.333,537.632
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.100,0.600,12541650.000,916666.103
Adaptive2/squashing:this_node_write,1000000,64000000,0.100,0.600,3697896.667,586360.553
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94481302.167,8982.777
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1518521.833,4798.813
Adaptive2/squashing:union_requests,1000000,64000000,0.100,0.600,64000176.000,4194.459
Adaptive3/squashing,1000000,64000000,0.100,0.600,1397750.858,422712.992
Adaptive3/squashing:cross_node_read,1000000,64000000,0.100,0.600,56679487.667,337886.379
Adaptive3/squashing:this_node_read,1000000,64000000,0.100,0.600,565734089.333,2079521.766
Adaptive3/squashing:cross_node_write,1000000,64000000,0.100,0.600,84662.833,207.483
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.100,0.600,253231412.333,1104024.427
Adaptive3/squashing:this_node_write,1000000,64000000,0.100,0.600,4059651.667,639222.054
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94499710.000,3794.827
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1500114.000,405.570
Adaptive3/squashing:union_requests,1000000,64000000,0.100,0.600,64000176.000,4194.459
Adaptive2/halfing,1000000,4000000,0.300,0.600,1743418.098,244698.931
Adaptive2/halfing:cross_node_read,1000000,4000000,0.300,0.600,5082888.500,36284.940
Adaptive2/halfing:this_node_read,1000000,4000000,0.300,0.600,48329806.667,377242.919
Adaptive2/halfing:cross_node_write,1000000,4000000,0.300,0.600,189377.500,1002.873
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.300,0.600,5294126.333,52868.276
Adaptive2/halfing:this_node_write,1000000,4000000,0.300,0.600,2652528.000,168367.429
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4433173.333,6663.374
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1564930.667,6579.411
Adaptive2/halfing:union_requests,1000000,4000000,0.300,0.600,4001832.000,84.349
Adaptive3/halfing,1000000,4000000,0.300,0.600,1050768.581,216628.214
Adaptive3/halfing:cross_node_read,1000000,4000000,0.300,0.600,6932435.833,7005.890
Adaptive3/halfing:this_node_read,1000000,4000000,0.300,0.600,44893462.000,52678.529
Adaptive3/halfing:cross_node_write,1000000,4000000,0.300,0.600,191200.500,556.725
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.300,0.600,21667727.500,28464.641
Adaptive3/halfing:this_node_write,1000000,4000000,0.300,0.600,2722550.500,22324.958
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4500657.000,152.017
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1497447.000,224.838
Adaptive3/halfing:union_requests,1000000,4000000,0.300,0.600,4001832.000,84.349
Adaptive2/squashing,1000000,4000000,0.300,0.600,1578283.660,200562.987
Adaptive2/squashing:cross_node_read,1000000,4000000,0.300,0.600,5415667.167,19873.589
Adaptive2/squashing:this_node_read,1000000,4000000,0.300,0.600,48722981.333,390528.563
Adaptive2/squashing:cross_node_write,1000000,4000000,0.300,0.600,199089.000,1340.330
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.300,0.600,5136633.833,57175.478
Adaptive2/squashing:this_node_write,1000000,4000000,0.300,0.600,2550795.500,160315.843
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4468118.833,4259.632
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1529985.167,4180.045
Adaptive2/squashing:union_requests,1000000,4000000,0.300,0.600,4001832.000,84.349
Adaptive3/squashing,1000000,4000000,0.300,0.600,1000357.879,209845.490
Adaptive3/squashing:cross_node_read,1000000,4000000,0.300,0.600,6982449.500,5471.291
Adaptive3/squashing:this_node_read,1000000,4000000,0.300,0.600,45642710.833,332689.931
Adaptive3/squashing:cross_node_write,1000000,4000000,0.300,0.600,208608.000,475.451
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.300,0.600,21982168.000,198634.907
Adaptive3/squashing:this_node_write,1000000,4000000,0.300,0.600,2820869.000,127969.658
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4501104.667,211.596
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1496999.333,237.583
Adaptive3/squashing:union_requests,1000000,4000000,0.300,0.600,4001832.000,84.349
Adaptive2/halfing,1000000,16000000,0.300,0.600,2285597.604,372932.539
Adaptive2/halfing:cross_node_read,1000000,16000000,0.300,0.600,8759066.333,157894.422
Adaptive2/halfing:this_node_read,1000000,16000000,0.300,0.600,171705901.833,452868.440
Adaptive2/halfing:cross_node_write,1000000,16000000,0.300,0.600,190603.667,1283.161
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.300,0.600,8749166.667,210123.505
Adaptive2/halfing:this_node_write,1000000,16000000,0.300,0.600,3625011.333,260650.479
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22396583.500,9854.685
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1605998.000,9409.342
Adaptive2/halfing:union_requests,1000000,16000000,0.300,0.600,15997418.500,446.394
Adaptive3/halfing,1000000,16000000,0.300,0.600,1336698.480,250306.277
Adaptive3/halfing:cross_node_read,1000000,16000000,0.300,0.600,18571289.833,412571.192
Adaptive3/halfing:this_node_read,1000000,16000000,0.300,0.600,151807370.500,1971099.557
Adaptive3/halfing:cross_node_write,1000000,16000000,0.300,0.600,193154.000,371.417
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.300,0.600,69044536.667,945732.470
Adaptive3/halfing:this_node_write,1000000,16000000,0.300,0.600,3701675.167,766734.789
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22500903.667,239.792
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1501677.833,237.915
Adaptive3/halfing:union_requests,1000000,16000000,0.300,0.600,15997418.500,446.394
Adaptive2/squashing,1000000,16000000,0.300,0.600,2086258.268,315882.269
Adaptive2/squashing:cross_node_read,1000000,16000000,0.300,0.600,9508529.500,66114.020
Adaptive2/squashing:this_node_read,1000000,16000000,0.300,0.600,172873602.000,1049934.475
Adaptive2/squashing:cross_node_write,1000000,16000000,0.300,0.600,199806.167,1553.087
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.300,0.600,8980626.000,48964.611
Adaptive2/squashing:this_node_write,1000000,16000000,0.300,0.600,3629868.667,497637.779
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.300,0.600,22452077.333,1951.199
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.300,0.600,1550504.167,1517.166
Adaptive2/squashing:union_requests,1000000,16000000,0.300,0.600,15997418.500,446.394
Adaptive3/squashing,1000000,16000000,0.300,0.600,1296778.624,322956.684
Adaptive3/squashing:cross_node_read,1000000,16000000,0.300,0.600,18683179.000,18774.193
Adaptive3/squashing:this_node_read,1000000,16000000,0.300,0.600,153313048.167,1378628.406
Adaptive3/squashing:cross_node_write,1000000,16000000,0.300,0.600,209951.000,378.418
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.300,0.600,69876860.000,682295.213
Adaptive3/squashing:this_node_write,1000000,16000000,0.300,0.600,3851845.333,542527.639
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
