DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Adaptive3/halfing:this_node_read,1000000,4000000,0.020,0.350,29695820.500,84182.549
Adaptive3/halfing:cross_node_write,1000000,4000000,0.020,0.350,17351.833,292.570
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.020,0.350,10806171.500,17139.172
Adaptive3/halfing:this_node_write,1000000,4000000,0.020,0.350,2106256.500,40840.037
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.020,0.350,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.020,0.350,1614896.833,614.800
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.020,0.350,537535.667,822.723
Adaptive3/halfing:union_requests,1000000,4000000,0.020,0.350,4001364.500,1432.294
ParallelUnions/squashing,1000000,4000000,0.020,0.350,2089900.435,196547.270
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.020,0.350,999732.667,24.130
ParallelUnions/squashing:this_node_read,1000000,4000000,0.020,0.350,23466162.500,48947.884
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.020,0.350,1999303.000,16.432
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.020,0.350,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,4000000,0.020,0.350,3069735.833,22991.965
ParallelUnions/squashing:global_data_read_write,1000000,4000000,0.020,0.350,2000587.667,154.627
ParallelUnions/squashing:same_set_requests_true,1000000,4000000,0.020,0.350,1614666.000,1433.216
ParallelUnions/squashing:same_set_requests_false,1000000,4000000,0.020,0.350,537766.500,137.307
ParallelUnions/squashing:union_requests,1000000,4000000,0.020,0.350,4001364.500,1432.294
Adaptive2/squashing,1000000,4000000,0.020,0.350,1593675.492,191276.307
Adaptive2/squashing:cross_node_read,1000000,4000000,0.020,0.350,896681.000,21106.545
Adaptive2/squashing:this_node_read,1000000,4000000,0.020,0.350,31298797.667,61350.740
Adaptive2/squashing:cross_node_write,1000000,4000000,0.020,0.350,17087.167,19.052
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.020,0.350,4184097.833,11151.279
Adaptive2/squashing:this_node_write,1000000,4000000,0.020,0.350,2018039.167,24671.285
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.020,0.350,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.020,0.350,1613520.833,767.059
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.020,0.350,538911.667,671.634
Adaptive2/squashing:union_requests,1000000,4000000,0.020,0.350,4001364.500,1432.294
Adaptive3/squashing,1000000,4000000,0.020,0.350,1163071.452,221277.927
Adaptive3/squashing:cross_node_read,1000000,4000000,0.020,0.350,1629993.333,38208.336
Adaptive3/squashing:this_node_read,1000000,4000000,0.020,0.350,30194930.667,327049.888
Adaptive3/squashing:cross_node_write,1000000,4000000,0.020,0.350,17919.167,616.956
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.020,0.350,10963563.667,75325.427
Adaptive3/squashing:this_node_write,1000000,4000000,0.020,0.350,2219324.333,143154.953
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.020,0.350,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.020,0.350,1615071.000,548.990
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.020,0.350,537361.500,888.306
Adaptive3/squashing:union_requests,1000000,4000000,0.020,0.350,4001364.500,1432.294
Usual,1000000,16000000,0.020,0.350,2923123.201,309291.056
Usual:cross_node_read,1000000,16000000,0.020,0.350,0.000,0.000
Usual:this_node_read,1000000,16000000,0.020,0.350,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.020,0.350,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.020,0.350,0.000,0.000
Usual:this_node_write,1000000,16000000,0.020,0.350,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.020,0.350,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.020,0.350,8075504.667,700.904
Usual:same_set_requests_false,1000000,16000000,0.020,0.350,539406.333,282.198
Usual:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
ParallelUnions/halfing,1000000,16000000,0.020,0.350,2878359.346,395567.227
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.020,0.350,1000083.833,15.484
ParallelUnions/halfing:this_node_read,1000000,16000000,0.020,0.350,72735525.667,469851.205
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.020,0.350,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.020,0.350,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.020,0.350,3456236.000,174923.042
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.020,0.350,2001312.833,128.347
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.020,0.350,8075651.500,132.224
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.020,0.350,539259.500,314.898
ParallelUnions/halfing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
Adaptive2/halfing,1000000,16000000,0.020,0.350,2207532.680,285898.865
Adaptive2/halfing:cross_node_read,1000000,16000000,0.020,0.350,1641711.333,75569.305
Adaptive2/halfing:this_node_read,1000000,16000000,0.020,0.350,106002252.167,453366.462
Adaptive2/halfing:cross_node_write,1000000,16000000,0.020,0.350,17650.167,262.003
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.020,0.350,4566895.167,46143.071
Adaptive2/halfing:this_node_write,1000000,16000000,0.020,0.350,2495533.333,244486.451
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.020,0.350,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.020,0.350,8074095.333,795.347
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.020,0.350,540815.667,385.600
Adaptive2/halfing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
Adaptive3/halfing,1000000,16000000,0.020,0.350,1636011.194,393917.955
Adaptive3/halfing:cross_node_read,1000000,16000000,0.020,0.350,5548606.167,14750.386
Adaptive3/halfing:this_node_read,1000000,16000000,0.020,0.350,97810093.333,170852.383
Adaptive3/halfing:cross_node_write,1000000,16000000,0.020,0.350,18096.833,786.921
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.020,0.350,27203546.667,49955.891
Adaptive3/halfing:this_node_write,1000000,16000000,0.020,0.350,2375928.167,64150.223
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.020,0.350,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.020,0.350,8075282.667,728.942
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.020,0.350,539628.333,307.756
Adaptive3/halfing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
ParallelUnions/squashing,1000000,16000000,0.020,0.350,2887623.049,387711.657
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.020,0.350,1000071.333,17.985
ParallelUnions/squashing:this_node_read,1000000,16000000,0.020,0.350,72493846.167,410122.054
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.020,0.350,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.020,0.350,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.020,0.350,3425329.167,163657.982
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.020,0.350,2001221.000,191.013
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.020,0.350,8075473.500,339.158
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.020,0.350,539437.500,103.963
ParallelUnions/squashing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
Adaptive2/squashing,1000000,16000000,0.020,0.350,2269474.365,393900.842
Adaptive2/squashing:cross_node_read,1000000,16000000,0.020,0.350,1655879.500,52376.907
Adaptive2/squashing:this_node_read,1000000,16000000,0.020,0.350,106631659.833,494522.453
Adaptive2/squashing:cross_node_write,1000000,16000000,0.020,0.350,17177.333,238.962
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.020,0.350,4738722.000,30266.952
Adaptive2/squashing:this_node_write,1000000,16000000,0.020,0.350,2494097.667,245602.941
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.020,0.350,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.020,0.350,8073529.667,1572.780
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.020,0.350,541381.333,1150.641
Adaptive2/squashing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
Adaptive3/squashing,1000000,16000000,0.020,0.350,1656306.328,384858.556
Adaptive3/squashing:cross_node_read,1000000,16000000,0.020,0.350,5440065.333,39899.455
Adaptive3/squashing:this_node_read,1000000,16000000,0.020,0.350,98621337.833,1037905.622
Adaptive3/squashing:cross_node_write,1000000,16000000,0.020,0.350,17982.833,73.513
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.020,0.350,27477740.667,404132.453
Adaptive3/squashing:this_node_write,1000000,16000000,0.020,0.350,2580863.833,386855.452
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.020,0.350,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.020,0.350,8076084.833,55.916
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.020,0.350,538826.167,373.446
Adaptive3/squashing:union_requests,1000000,16000000,0.020,0.350,16000405.000,422.842
Usual,1000000,64000000,0.020,0.350,3810833.802,269335.319
Usual:cross_node_read,1000000,64000000,0.020,0.350,0.000,0.000
Usual:this_node_read,1000000,64000000,0.020,0.350,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.020,0.350,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.020,0.350,0.000,0.000
Usual:this_node_write,1000000,64000000,0.020,0.350,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.020,0.350,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.020,0.350,33924542.000,1762.297
Usual:same_set_requests_false,1000000,64000000,0.020,0.350,538345.000,586.373
Usual:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
ParallelUnions/halfing,1000000,64000000,0.020,0.350,3239164.546,495162.501
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.020,0.350,1000096.500,7.842
ParallelUnions/halfing:this_node_read,1000000,64000000,0.020,0.350,265931744.333,10984.263
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.020,0.350,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.020,0.350,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.020,0.350,3802301.667,6535.408
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.020,0.350,2001342.000,184.263
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.020,0.350,33924639.167,1514.544
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.020,0.350,538247.833,336.354
ParallelUnions/halfing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
Adaptive2/halfing,1000000,64000000,0.020,0.350,2484867.298,383994.271
Adaptive2/halfing:cross_node_read,1000000,64000000,0.020,0.350,4580586.833,1107959.307
Adaptive2/halfing:this_node_read,1000000,64000000,0.020,0.350,403242499.000,637044.969
Adaptive2/halfing:cross_node_write,1000000,64000000,0.020,0.350,17336.500,82.730
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.020,0.350,5427594.500,264660.021
Adaptive2/halfing:this_node_write,1000000,64000000,0.020,0.350,2609212.833,28766.720
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.020,0.350,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.020,0.350,33922996.833,1879.444
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.020,0.350,539890.167,704.294
Adaptive2/halfing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
Adaptive3/halfing,1000000,64000000,0.020,0.350,1875559.007,484077.364
Adaptive3/halfing:cross_node_read,1000000,64000000,0.020,0.350,20507938.000,328948.721
Adaptive3/halfing:this_node_read,1000000,64000000,0.020,0.350,369154541.667,541939.971
Adaptive3/halfing:cross_node_write,1000000,64000000,0.020,0.350,17596.667,208.926
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.020,0.350,92031526.833,46178.569
Adaptive3/halfing:this_node_write,1000000,64000000,0.020,0.350,2758029.833,143255.597
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.020,0.350,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.020,0.350,33924374.000,2096.755
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.020,0.350,538513.000,917.524
Adaptive3/halfing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
ParallelUnions/squashing,1000000,64000000,0.020,0.350,3195473.143,528463.277
ParallelUnions/squashing:cross_node_read,1000000,64000000,0.020,0.350,1000119.000,22.054
ParallelUnions/squashing:this_node_read,1000000,64000000,0.020,0.350,266242865.667,363926.967
ParallelUnions/squashing:cross_node_write,1000000,64000000,0.020,0.350,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,64000000,0.020,0.350,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,64000000,0.020,0.350,4020950.500,139445.971
ParallelUnions/squashing:global_data_read_write,1000000,64000000,0.020,0.350,2001697.167,211.064
ParallelUnions/squashing:same_set_requests_true,1000000,64000000,0.020,0.350,33924386.667,1838.297
ParallelUnions/squashing:same_set_requests_false,1000000,64000000,0.020,0.350,538500.333,662.017
ParallelUnions/squashing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
Adaptive2/squashing,1000000,64000000,0.020,0.350,2642916.832,508304.993
Adaptive2/squashing:cross_node_read,1000000,64000000,0.020,0.350,5181984.000,708411.174
Adaptive2/squashing:this_node_read,1000000,64000000,0.020,0.350,404598410.500,255201.209
Adaptive2/squashing:cross_node_write,1000000,64000000,0.020,0.350,16974.500,51.150
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.020,0.350,5459945.500,659007.138
Adaptive2/squashing:this_node_write,1000000,64000000,0.020,0.350,2823072.833,43456.262
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.020,0.350,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.020,0.350,33921877.333,1691.012
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.020,0.350,541009.667,661.812
Adaptive2/squashing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
Adaptive3/squashing,1000000,64000000,0.020,0.350,1916877.132,488031.348
Adaptive3/squashing:cross_node_read,1000000,64000000,0.020,0.350,20013234.667,251009.446
Adaptive3/squashing:this_node_read,1000000,64000000,0.020,0.350,370173245.000,341439.854
Adaptive3/squashing:cross_node_write,1000000,64000000,0.020,0.350,17859.667,134.177
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.020,0.350,92823791.500,198701.539
Adaptive3/squashing:this_node_write,1000000,64000000,0.020,0.350,3001260.333,183608.243
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.020,0.350,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.020,0.350,33924900.833,1077.990
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.020,0.350,537986.167,151.749
Adaptive3/squashing:union_requests,1000000,64000000,0.020,0.350,63998632.000,1179.794
Usual,1000000,4000000,0.100,0.350,2235765.424,121235.061
Usual:cross_node_read,1000000,4000000,0.100,0.350,0.000,0.000
Usual:this_node_read,1000000,4000000,0.100,0.350,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.100,0.350,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.100,0.350,0.000,0.000
Usual:this_node_write,1000000,4000000,0.100,0.350,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.100,0.350,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.100,0.350,1615630.000,375.570
Usual:same_set_requests_false,1000000,4000000,0.100,0.350,537379.500,807.076
Usual:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
ParallelUnions/halfing,1000000,4000000,0.100,0.350,1989945.348,222480.403
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.100,0.350,999741.167,19.188
ParallelUnions/halfing:this_node_read,1000000,4000000,0.100,0.350,24310644.000,137919.222
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.100,0.350,1999327.000,42.722
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.100,0.350,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.100,0.350,3309226.333,53180.148
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.100,0.350,2000618.333,128.963
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.100,0.350,1615420.833,60.357
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.100,0.350,537588.667,439.420
ParallelUnions/halfing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
Adaptive2/halfing,1000000,4000000,0.100,0.350,1647345.542,275706.306
Adaptive2/halfing:cross_node_read,1000000,4000000,0.100,0.350,2040119.833,13716.902
Adaptive2/halfing:this_node_read,1000000,4000000,0.100,0.350,31524538.167,17491.635
Adaptive2/halfing:cross_node_write,1000000,4000000,0.100,0.350,78938.167,218.326
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.100,0.350,4300175.500,7708.113
Adaptive2/halfing:this_node_write,1000000,4000000,0.100,0.350,2170380.000,4105.094
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.100,0.350,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.100,0.350,1607087.833,343.327
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.100,0.350,545921.667,778.688
Adaptive2/halfing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
Adaptive3/halfing,1000000,4000000,0.100,0.350,1093187.906,199340.864
Adaptive3/halfing:cross_node_read,1000000,4000000,0.100,0.350,2815559.333,21675.405
Adaptive3/halfing:this_node_read,1000000,4000000,0.100,0.350,30635997.167,472941.948
Adaptive3/halfing:cross_node_write,1000000,4000000,0.100,0.350,80841.167,1427.865
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.100,0.350,10778806.333,221822.806
Adaptive3/halfing:this_node_write,1000000,4000000,0.100,0.350,2420181.167,198368.800
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.100,0.350,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.100,0.350,1615432.167,109.481
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.100,0.350,537577.333,518.363
Adaptive3/halfing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
ParallelUnions/squashing,1000000,4000000,0.100,0.350,1835861.836,278368.279
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.100,0.350,999764.500,17.627
ParallelUnions/squashing:this_node_read,1000000,4000000,0.100,0.350,24923364.833,844267.694
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.100,0.350,1999327.000,42.722
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.100,0.350,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,4000000,0.100,0.350,3610681.667,337877.125
ParallelUnions/squashing:global_data_read_write,1000000,4000000,0.100,0.350,2000867.333,418.402
ParallelUnions/squashing:same_set_requests_true,1000000,4000000,0.100,0.350,1615570.667,474.267
ParallelUnions/squashing:same_set_requests_false,1000000,4000000,0.100,0.350,537438.833,909.255
ParallelUnions/squashing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
Adaptive2/squashing,1000000,4000000,0.100,0.350,1450153.608,189534.257
Adaptive2/squashing:cross_node_read,1000000,4000000,0.100,0.350,2091372.167,61556.409
Adaptive2/squashing:this_node_read,1000000,4000000,0.100,0.350,32382722.500,410117.611
Adaptive2/squashing:cross_node_write,1000000,4000000,0.100,0.350,77826.500,50.655
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.100,0.350,4389566.167,87196.740
Adaptive2/squashing:this_node_write,1000000,4000000,0.100,0.350,2348800.333,174199.416
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.100,0.350,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.100,0.350,1608747.167,961.709
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.100,0.350,544262.333,1395.705
Adaptive2/squashing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
Adaptive3/squashing,1000000,4000000,0.100,0.350,1132793.934,221688.748
Adaptive3/squashing:cross_node_read,1000000,4000000,0.100,0.350,2692276.000,19180.451
Adaptive3/squashing:this_node_read,1000000,4000000,0.100,0.350,30592516.333,179610.800
Adaptive3/squashing:cross_node_write,1000000,4000000,0.100,0.350,80166.667,769.639
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.100,0.350,10752931.167,114552.045
Adaptive3/squashing:this_node_write,1000000,4000000,0.100,0.350,2276541.833,38839.686
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.100,0.350,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.100,0.350,1615534.833,426.181
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.100,0.350,537474.667,862.227
Adaptive3/squashing:union_requests,1000000,4000000,0.100,0.350,4000807.500,436.535
Usual,1000000,16000000,0.100,0.350,2983880.165,218848.629
Usual:cross_node_read,1000000,16000000,0.100,0.350,0.000,0.000
Usual:this_node_read,1000000,16000000,0.100,0.350,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.100,0.350,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.100,0.350,0.000,0.000
Usual:this_node_write,1000000,16000000,0.100,0.350,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.100,0.350,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.100,0.350,8076458.000,429.028
Usual:same_set_requests_false,1000000,16000000,0.100,0.350,538507.500,113.887
Usual:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
ParallelUnions/halfing,1000000,16000000,0.100,0.350,2755435.431,407865.427
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.100,0.350,1000117.833,26.858
ParallelUnions/halfing:this_node_read,1000000,16000000,0.100,0.350,75633635.333,1595984.183
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.100,0.350,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.100,0.350,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.100,0.350,4417847.500,574052.973
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.100,0.350,2001722.833,344.017
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.100,0.350,8076970.667,920.304
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.100,0.350,537994.833,395.847
ParallelUnions/halfing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
Adaptive2/halfing,1000000,16000000,0.100,0.350,2253109.339,406725.603
Adaptive2/halfing:cross_node_read,1000000,16000000,0.100,0.350,5195231.500,54562.444
Adaptive2/halfing:this_node_read,1000000,16000000,0.100,0.350,108637275.000,526253.581
Adaptive2/halfing:cross_node_write,1000000,16000000,0.100,0.350,78291.833,233.846
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.100,0.350,5088697.833,2549.419
Adaptive2/halfing:this_node_write,1000000,16000000,0.100,0.350,3087728.500,289938.961
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.100,0.350,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.100,0.350,8062961.167,3134.322
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.100,0.350,552004.333,3662.759
Adaptive2/halfing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
Adaptive3/halfing,1000000,16000000,0.100,0.350,1628767.729,336760.636
Adaptive3/halfing:cross_node_read,1000000,16000000,0.100,0.350,8046852.833,682697.124
Adaptive3/halfing:this_node_read,1000000,16000000,0.100,0.350,100151455.000,663380.260
Adaptive3/halfing:cross_node_write,1000000,16000000,0.100,0.350,79787.500,575.667
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.100,0.350,27393800.000,167289.570
Adaptive3/halfing:this_node_write,1000000,16000000,0.100,0.350,2927217.000,123426.988
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.100,0.350,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.100,0.350,8076835.000,747.888
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.100,0.350,538130.500,233.137
Adaptive3/halfing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
ParallelUnions/squashing,1000000,16000000,0.100,0.350,2687219.581,392484.871
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.100,0.350,1000123.833,23.473
ParallelUnions/squashing:this_node_read,1000000,16000000,0.100,0.350,74943871.833,1425463.449
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.100,0.350,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.100,0.350,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.100,0.350,4281425.833,537919.756
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.100,0.350,2001717.667,140.385
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.100,0.350,8076698.167,667.911
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.100,0.350,538267.333,141.626
ParallelUnions/squashing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
Adaptive2/squashing,1000000,16000000,0.100,0.350,2145161.096,344518.959
Adaptive2/squashing:cross_node_read,1000000,16000000,0.100,0.350,4782795.167,602344.469
Adaptive2/squashing:this_node_read,1000000,16000000,0.100,0.350,109663911.333,110437.085
Adaptive2/squashing:cross_node_write,1000000,16000000,0.100,0.350,78258.000,168.062
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.100,0.350,5754824.500,764192.335
Adaptive2/squashing:this_node_write,1000000,16000000,0.100,0.350,3150676.500,159676.392
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.100,0.350,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.100,0.350,8061947.667,592.326
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.100,0.350,553017.833,1111.515
Adaptive2/squashing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
Adaptive3/squashing,1000000,16000000,0.100,0.350,1664467.120,371965.715
Adaptive3/squashing:cross_node_read,1000000,16000000,0.100,0.350,7722198.500,307153.383
Adaptive3/squashing:this_node_read,1000000,16000000,0.100,0.350,100713278.500,1307058.337
Adaptive3/squashing:cross_node_write,1000000,16000000,0.100,0.350,81180.833,940.654
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.100,0.350,27630877.833,339218.740
Adaptive3/squashing:this_node_write,1000000,16000000,0.100,0.350,3103733.000,413777.014
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.100,0.350,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.100,0.350,8076637.000,432.391
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.100,0.350,538328.500,130.480
Adaptive3/squashing:union_requests,1000000,16000000,0.100,0.350,16000301.500,528.552
Usual,1000000,64000000,0.100,0.350,3764414.874,382518.817
Usual:cross_node_read,1000000,64000000,0.100,0.350,0.000,0.000
Usual:this_node_read,1000000,64000000,0.100,0.350,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.100,0.350,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.100,0.350,0.000,0.000
Usual:this_node_write,1000000,64000000,0.100,0.350,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.100,0.350,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.100,0.350,33922048.500,665.601
Usual:same_set_requests_false,1000000,64000000,0.100,0.350,539226.500,186.190
