DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Usual,1000000,4000000,0.100,0.100,1217671.184,162491.303
Usual:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
Usual:this_node_read,1000000,4000000,0.100,0.100,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.100,0.100,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.100,0.100,0.000,0.000
Usual:this_node_write,1000000,4000000,0.100,0.100,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.100,0.100,333279.167,443.609
Usual:same_set_requests_false,1000000,4000000,0.100,0.100,110920.333,156.167
Usual:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
SeveralDSU,1000000,4000000,0.100,0.100,979579.525,73100.921
SeveralDSU:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read,1000000,4000000,0.100,0.100,0.000,0.000
SeveralDSU:cross_node_write,1000000,4000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read_success,1000000,4000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_write,1000000,4000000,0.100,0.100,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,4000000,0.100,0.100,333153.667,324.740
SeveralDSU:same_set_requests_false,1000000,4000000,0.100,0.100,111045.833,41.460
SeveralDSU:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
ParallelUnions/halfing,1000000,4000000,0.100,0.100,828407.324,88785.941
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.100,0.100,333283.833,390.550
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.100,0.100,110915.667,105.988
ParallelUnions/halfing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
Adaptive/halfing,1000000,4000000,0.100,0.100,156693.510,23451.711
Adaptive/halfing:cross_node_read,1000000,4000000,0.100,0.100,4873814.167,180380.513
Adaptive/halfing:this_node_read,1000000,4000000,0.100,0.100,20923438.167,852249.743
Adaptive/halfing:cross_node_write,1000000,4000000,0.100,0.100,74119.333,234.664
Adaptive/halfing:this_node_read_success,1000000,4000000,0.100,0.100,16049624.000,671871.618
Adaptive/halfing:this_node_write,1000000,4000000,0.100,0.100,2622245.000,393207.594
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.100,0.100,333273.333,419.495
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.100,0.100,110926.167,130.429
Adaptive/halfing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
AdaptiveLocks/halfing,1000000,4000000,0.100,0.100,140495.685,35669.577
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.100,0.100,21408357.167,946022.203
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.100,0.100,1999313.000,66.822
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.100,0.100,21408357.167,946022.203
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.100,0.100,3758340.833,472959.962
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.100,0.100,333280.333,383.158
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.100,0.100,110919.167,93.775
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
LazyUnions/halfing,1000000,4000000,0.100,0.100,150925.182,29425.038
LazyUnions/halfing:cross_node_read,1000000,4000000,0.100,0.100,494148.500,5898.212
LazyUnions/halfing:this_node_read,1000000,4000000,0.100,0.100,20939964.500,628008.572
LazyUnions/halfing:cross_node_write,1000000,4000000,0.100,0.100,999780.167,25.309
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.100,0.100,20445784.000,633900.426
LazyUnions/halfing:this_node_write,1000000,4000000,0.100,0.100,3725225.667,287690.173
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.100,0.100,333321.167,466.388
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.100,0.100,110878.333,177.094
LazyUnions/halfing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
ParallelUnions/squashing,1000000,4000000,0.100,0.100,1123594.764,128622.801
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,4000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:same_set_requests_true,1000000,4000000,0.100,0.100,333346.500,340.323
ParallelUnions/squashing:same_set_requests_false,1000000,4000000,0.100,0.100,110853.000,75.028
ParallelUnions/squashing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
Adaptive/squashing,1000000,4000000,0.100,0.100,160238.622,47285.606
Adaptive/squashing:cross_node_read,1000000,4000000,0.100,0.100,4316006.167,2092.443
Adaptive/squashing:this_node_read,1000000,4000000,0.100,0.100,21214547.833,1174841.668
Adaptive/squashing:cross_node_write,1000000,4000000,0.100,0.100,70637.833,28.379
Adaptive/squashing:this_node_read_success,1000000,4000000,0.100,0.100,16898541.667,1172790.872
Adaptive/squashing:this_node_write,1000000,4000000,0.100,0.100,2819215.667,549549.273
Adaptive/squashing:same_set_requests_true,1000000,4000000,0.100,0.100,333338.667,327.168
Adaptive/squashing:same_set_requests_false,1000000,4000000,0.100,0.100,110860.833,42.668
Adaptive/squashing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
AdaptiveLocks/squashing,1000000,4000000,0.100,0.100,132051.643,32621.775
AdaptiveLocks/squashing:cross_node_read,1000000,4000000,0.100,0.100,0.000,0.000
AdaptiveLocks/squashing:this_node_read,1000000,4000000,0.100,0.100,21149424.833,945254.443
AdaptiveLocks/squashing:cross_node_write,1000000,4000000,0.100,0.100,1999313.000,66.822
AdaptiveLocks/squashing:this_node_read_success,1000000,4000000,0.100,0.100,21149424.833,945254.443
AdaptiveLocks/squashing:this_node_write,1000000,4000000,0.100,0.100,3629161.000,472525.218
AdaptiveLocks/squashing:same_set_requests_true,1000000,4000000,0.100,0.100,333384.833,347.079
AdaptiveLocks/squashing:same_set_requests_false,1000000,4000000,0.100,0.100,110814.667,60.938
AdaptiveLocks/squashing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
LazyUnions/squashing,1000000,4000000,0.100,0.100,159602.678,19283.319
LazyUnions/squashing:cross_node_read,1000000,4000000,0.100,0.100,518010.667,9419.607
LazyUnions/squashing:this_node_read,1000000,4000000,0.100,0.100,20447046.833,605251.775
LazyUnions/squashing:cross_node_write,1000000,4000000,0.100,0.100,999773.167,29.849
LazyUnions/squashing:this_node_read_success,1000000,4000000,0.100,0.100,19929007.000,595865.199
LazyUnions/squashing:this_node_write,1000000,4000000,0.100,0.100,3546796.833,266901.293
LazyUnions/squashing:same_set_requests_true,1000000,4000000,0.100,0.100,333388.667,433.122
LazyUnions/squashing:same_set_requests_false,1000000,4000000,0.100,0.100,110810.833,143.491
LazyUnions/squashing:union_requests,1000000,4000000,0.100,0.100,4000244.500,289.745
Usual,1000000,16000000,0.100,0.100,1571433.928,230974.575
Usual:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
Usual:this_node_read,1000000,16000000,0.100,0.100,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.100,0.100,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.100,0.100,0.000,0.000
Usual:this_node_write,1000000,16000000,0.100,0.100,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.100,0.100,1667572.833,1723.833
Usual:same_set_requests_false,1000000,16000000,0.100,0.100,110987.167,331.239
Usual:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
SeveralDSU,1000000,16000000,0.100,0.100,1653113.171,410362.743
SeveralDSU:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read,1000000,16000000,0.100,0.100,0.000,0.000
SeveralDSU:cross_node_write,1000000,16000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read_success,1000000,16000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_write,1000000,16000000,0.100,0.100,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,16000000,0.100,0.100,1667613.000,1777.116
SeveralDSU:same_set_requests_false,1000000,16000000,0.100,0.100,110947.000,274.741
SeveralDSU:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
ParallelUnions/halfing,1000000,16000000,0.100,0.100,1789965.564,294731.901
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.100,0.100,1667643.000,1717.563
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.100,0.100,110917.000,333.677
ParallelUnions/halfing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
Adaptive/halfing,1000000,16000000,0.100,0.100,293256.387,47827.109
Adaptive/halfing:cross_node_read,1000000,16000000,0.100,0.100,18844576.500,162575.129
Adaptive/halfing:this_node_read,1000000,16000000,0.100,0.100,73860988.500,582603.889
Adaptive/halfing:cross_node_write,1000000,16000000,0.100,0.100,73165.167,236.315
Adaptive/halfing:this_node_read_success,1000000,16000000,0.100,0.100,55016412.000,420031.141
Adaptive/halfing:this_node_write,1000000,16000000,0.100,0.100,2779504.333,225351.995
Adaptive/halfing:same_set_requests_true,1000000,16000000,0.100,0.100,1667633.500,1775.611
Adaptive/halfing:same_set_requests_false,1000000,16000000,0.100,0.100,110926.500,274.544
Adaptive/halfing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
AdaptiveLocks/halfing,1000000,16000000,0.100,0.100,296788.992,195823.136
AdaptiveLocks/halfing:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,16000000,0.100,0.100,75377445.167,892176.706
AdaptiveLocks/halfing:cross_node_write,1000000,16000000,0.100,0.100,1999998.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,16000000,0.100,0.100,75377445.167,892176.706
AdaptiveLocks/halfing:this_node_write,1000000,16000000,0.100,0.100,4077214.500,445909.829
AdaptiveLocks/halfing:same_set_requests_true,1000000,16000000,0.100,0.100,1667638.333,1744.842
AdaptiveLocks/halfing:same_set_requests_false,1000000,16000000,0.100,0.100,110921.667,305.828
AdaptiveLocks/halfing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
LazyUnions/halfing,1000000,16000000,0.100,0.100,279968.986,76097.646
LazyUnions/halfing:cross_node_read,1000000,16000000,0.100,0.100,1128402.667,48385.078
LazyUnions/halfing:this_node_read,1000000,16000000,0.100,0.100,73906087.667,582634.219
LazyUnions/halfing:cross_node_write,1000000,16000000,0.100,0.100,1000122.333,16.967
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.100,0.100,72777637.833,534257.507
LazyUnions/halfing:this_node_write,1000000,16000000,0.100,0.100,3933046.000,224820.699
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.100,0.100,1667598.667,1692.211
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.100,0.100,110961.333,358.015
LazyUnions/halfing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
ParallelUnions/squashing,1000000,16000000,0.100,0.100,1636259.095,331115.868
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.100,0.100,1667616.167,1786.852
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.100,0.100,110943.833,271.128
ParallelUnions/squashing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
Adaptive/squashing,1000000,16000000,0.100,0.100,279309.413,41782.454
Adaptive/squashing:cross_node_read,1000000,16000000,0.100,0.100,18352254.333,32230.710
Adaptive/squashing:this_node_read,1000000,16000000,0.100,0.100,74650800.833,722446.534
Adaptive/squashing:cross_node_write,1000000,16000000,0.100,0.100,72684.833,50.344
Adaptive/squashing:this_node_read_success,1000000,16000000,0.100,0.100,56298546.500,690292.306
Adaptive/squashing:this_node_write,1000000,16000000,0.100,0.100,3127339.500,311347.045
Adaptive/squashing:same_set_requests_true,1000000,16000000,0.100,0.100,1667823.833,1787.302
Adaptive/squashing:same_set_requests_false,1000000,16000000,0.100,0.100,110736.167,265.754
Adaptive/squashing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
AdaptiveLocks/squashing,1000000,16000000,0.100,0.100,172512.674,34722.577
AdaptiveLocks/squashing:cross_node_read,1000000,16000000,0.100,0.100,0.000,0.000
AdaptiveLocks/squashing:this_node_read,1000000,16000000,0.100,0.100,75576546.833,1353469.451
AdaptiveLocks/squashing:cross_node_write,1000000,16000000,0.100,0.100,1999998.000,0.000
AdaptiveLocks/squashing:this_node_read_success,1000000,16000000,0.100,0.100,75576546.833,1353469.451
AdaptiveLocks/squashing:this_node_write,1000000,16000000,0.100,0.100,4176549.667,676660.210
AdaptiveLocks/squashing:same_set_requests_true,1000000,16000000,0.100,0.100,1667589.167,1874.976
AdaptiveLocks/squashing:same_set_requests_false,1000000,16000000,0.100,0.100,110970.833,184.336
AdaptiveLocks/squashing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
LazyUnions/squashing,1000000,16000000,0.100,0.100,180473.980,30996.247
LazyUnions/squashing:cross_node_read,1000000,16000000,0.100,0.100,1140996.833,6744.653
LazyUnions/squashing:this_node_read,1000000,16000000,0.100,0.100,73495032.833,39347.830
LazyUnions/squashing:cross_node_write,1000000,16000000,0.100,0.100,1000097.333,8.802
LazyUnions/squashing:this_node_read_success,1000000,16000000,0.100,0.100,72354002.333,32925.803
LazyUnions/squashing:this_node_write,1000000,16000000,0.100,0.100,3777877.000,14894.873
LazyUnions/squashing:same_set_requests_true,1000000,16000000,0.100,0.100,1667533.333,1857.580
LazyUnions/squashing:same_set_requests_false,1000000,16000000,0.100,0.100,111026.667,192.742
LazyUnions/squashing:union_requests,1000000,16000000,0.100,0.100,15999218.000,2049.578
Usual,1000000,64000000,0.100,0.100,1754902.461,282002.742
Usual:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
Usual:this_node_read,1000000,64000000,0.100,0.100,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.100,0.100,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.100,0.100,0.000,0.000
Usual:this_node_write,1000000,64000000,0.100,0.100,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.100,0.100,7000367.333,112.651
Usual:same_set_requests_false,1000000,64000000,0.100,0.100,111112.167,256.812
Usual:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
SeveralDSU,1000000,64000000,0.100,0.100,1747211.292,481734.517
SeveralDSU:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read,1000000,64000000,0.100,0.100,0.000,0.000
SeveralDSU:cross_node_write,1000000,64000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_read_success,1000000,64000000,0.100,0.100,0.000,0.000
SeveralDSU:this_node_write,1000000,64000000,0.100,0.100,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,64000000,0.100,0.100,7000231.167,53.173
SeveralDSU:same_set_requests_false,1000000,64000000,0.100,0.100,111248.333,191.875
SeveralDSU:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
ParallelUnions/halfing,1000000,64000000,0.100,0.100,1848566.415,285967.534
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.100,0.100,7000309.333,105.115
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.100,0.100,111170.167,253.381
ParallelUnions/halfing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
Adaptive/halfing,1000000,64000000,0.100,0.100,352378.167,296415.165
Adaptive/halfing:cross_node_read,1000000,64000000,0.100,0.100,73179362.167,101447.387
Adaptive/halfing:this_node_read,1000000,64000000,0.100,0.100,286736749.000,187228.515
Adaptive/halfing:cross_node_write,1000000,64000000,0.100,0.100,70881.000,521.798
Adaptive/halfing:this_node_read_success,1000000,64000000,0.100,0.100,213557386.833,87172.549
Adaptive/halfing:this_node_write,1000000,64000000,0.100,0.100,2770443.167,74838.695
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.100,0.100,7000331.500,107.619
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.100,0.100,111148.000,50.454
Adaptive/halfing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
AdaptiveLocks/halfing,1000000,64000000,0.100,0.100,211965.874,102521.691
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.100,0.100,287933743.333,190094.861
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.100,0.100,1999998.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.100,0.100,287933743.333,190094.861
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.100,0.100,3688578.667,95113.740
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.100,0.100,7000244.833,251.937
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.100,0.100,111234.667,103.710
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
LazyUnions/halfing,1000000,64000000,0.100,0.100,224320.720,71260.869
LazyUnions/halfing:cross_node_read,1000000,64000000,0.100,0.100,2193043.167,382349.251
LazyUnions/halfing:this_node_read,1000000,64000000,0.100,0.100,286803551.000,242062.375
LazyUnions/halfing:cross_node_write,1000000,64000000,0.100,0.100,1000090.000,18.078
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.100,0.100,284610494.000,140414.576
LazyUnions/halfing:this_node_write,1000000,64000000,0.100,0.100,3896119.667,69785.250
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.100,0.100,7000460.500,62.590
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.100,0.100,111019.000,211.626
LazyUnions/halfing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
ParallelUnions/squashing,1000000,64000000,0.100,0.100,1263323.372,252024.173
ParallelUnions/squashing:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:cross_node_write,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,64000000,0.100,0.100,0.000,0.000
ParallelUnions/squashing:same_set_requests_true,1000000,64000000,0.100,0.100,7000392.500,71.657
ParallelUnions/squashing:same_set_requests_false,1000000,64000000,0.100,0.100,111087.000,192.480
ParallelUnions/squashing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
Adaptive/squashing,1000000,64000000,0.100,0.100,346924.785,174423.483
Adaptive/squashing:cross_node_read,1000000,64000000,0.100,0.100,72727769.500,43469.816
Adaptive/squashing:this_node_read,1000000,64000000,0.100,0.100,286661972.333,111465.772
Adaptive/squashing:cross_node_write,1000000,64000000,0.100,0.100,70877.333,551.430
Adaptive/squashing:this_node_read_success,1000000,64000000,0.100,0.100,213934202.833,69289.539
Adaptive/squashing:this_node_write,1000000,64000000,0.100,0.100,2736556.667,45376.172
Adaptive/squashing:same_set_requests_true,1000000,64000000,0.100,0.100,7000376.667,14.390
Adaptive/squashing:same_set_requests_false,1000000,64000000,0.100,0.100,111102.833,141.227
Adaptive/squashing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
AdaptiveLocks/squashing,1000000,64000000,0.100,0.100,272294.126,43118.848
AdaptiveLocks/squashing:cross_node_read,1000000,64000000,0.100,0.100,0.000,0.000
AdaptiveLocks/squashing:this_node_read,1000000,64000000,0.100,0.100,288059049.833,88032.057
AdaptiveLocks/squashing:cross_node_write,1000000,64000000,0.100,0.100,1999998.000,0.000
AdaptiveLocks/squashing:this_node_read_success,1000000,64000000,0.100,0.100,288059049.833,88032.057
AdaptiveLocks/squashing:this_node_write,1000000,64000000,0.100,0.100,3751285.000,43915.368
AdaptiveLocks/squashing:same_set_requests_true,1000000,64000000,0.100,0.100,7000311.500,49.714
AdaptiveLocks/squashing:same_set_requests_false,1000000,64000000,0.100,0.100,111168.000,198.515
AdaptiveLocks/squashing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
LazyUnions/squashing,1000000,64000000,0.100,0.100,306206.749,102613.062
LazyUnions/squashing:cross_node_read,1000000,64000000,0.100,0.100,1907981.500,194894.017
LazyUnions/squashing:this_node_read,1000000,64000000,0.100,0.100,286659853.667,110335.113
LazyUnions/squashing:cross_node_write,1000000,64000000,0.100,0.100,1000077.167,8.796
LazyUnions/squashing:this_node_read_success,1000000,64000000,0.100,0.100,284751849.833,85956.014
LazyUnions/squashing:this_node_write,1000000,64000000,0.100,0.100,3869825.167,34627.750
LazyUnions/squashing:same_set_requests_true,1000000,64000000,0.100,0.100,7000488.833,45.692
LazyUnions/squashing:same_set_requests_false,1000000,64000000,0.100,0.100,110990.667,191.655
LazyUnions/squashing:union_requests,1000000,64000000,0.100,0.100,63999631.500,149.528
Usual,1000000,4000000,0.300,0.100,1144944.147,193665.424
Usual:cross_node_read,1000000,4000000,0.300,0.100,0.000,0.000
Usual:this_node_read,1000000,4000000,0.300,0.100,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.300,0.100,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.300,0.100,0.000,0.000
Usual:this_node_write,1000000,4000000,0.300,0.100,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.300,0.100,333706.667,38.469
Usual:same_set_requests_false,1000000,4000000,0.300,0.100,111287.833,238.078
Usual:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
SeveralDSU,1000000,4000000,0.300,0.100,1503247.646,142698.596
SeveralDSU:cross_node_read,1000000,4000000,0.300,0.100,0.000,0.000
SeveralDSU:this_node_read,1000000,4000000,0.300,0.100,0.000,0.000
SeveralDSU:cross_node_write,1000000,4000000,0.300,0.100,0.000,0.000
SeveralDSU:this_node_read_success,1000000,4000000,0.300,0.100,0.000,0.000
SeveralDSU:this_node_write,1000000,4000000,0.300,0.100,0.000,0.000
SeveralDSU:same_set_requests_true,1000000,4000000,0.300,0.100,333681.500,162.442
SeveralDSU:same_set_requests_false,1000000,4000000,0.300,0.100,111313.000,394.274
SeveralDSU:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
ParallelUnions/halfing,1000000,4000000,0.300,0.100,1773395.035,179093.398
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.300,0.100,333713.000,23.409
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.300,0.100,111281.500,237.216
ParallelUnions/halfing:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
Adaptive/halfing,1000000,4000000,0.300,0.100,249852.600,62487.485
Adaptive/halfing:cross_node_read,1000000,4000000,0.300,0.100,5871370.833,248560.251
Adaptive/halfing:this_node_read,1000000,4000000,0.300,0.100,21393699.333,1345399.319
Adaptive/halfing:cross_node_write,1000000,4000000,0.300,0.100,187948.000,391.994
Adaptive/halfing:this_node_read_success,1000000,4000000,0.300,0.100,15522328.500,1096857.405
Adaptive/halfing:this_node_write,1000000,4000000,0.300,0.100,2927345.333,595511.606
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.300,0.100,333739.000,138.512
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.300,0.100,111255.500,375.307
Adaptive/halfing:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
AdaptiveLocks/halfing,1000000,4000000,0.300,0.100,192905.322,28695.950
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.300,0.100,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.300,0.100,22120088.667,1083465.371
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.300,0.100,1999353.000,47.104
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.300,0.100,22120088.667,1083465.371
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.300,0.100,4114544.833,541638.188
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.300,0.100,333850.000,116.239
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.300,0.100,111144.500,124.375
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
LazyUnions/halfing,1000000,4000000,0.300,0.100,129888.504,20439.019
LazyUnions/halfing:cross_node_read,1000000,4000000,0.300,0.100,997352.667,17095.206
LazyUnions/halfing:this_node_read,1000000,4000000,0.300,0.100,21112857.333,952319.962
LazyUnions/halfing:cross_node_write,1000000,4000000,0.300,0.100,999783.000,47.791
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.300,0.100,20115492.333,969059.772
LazyUnions/halfing:this_node_write,1000000,4000000,0.300,0.100,4030410.667,424668.032
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.300,0.100,333788.000,68.798
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.300,0.100,111206.500,178.176
LazyUnions/halfing:union_requests,1000000,4000000,0.300,0.100,3999378.500,238.259
ParallelUnions/squashing,1000000,4000000,0.300,0.100,1357301.303,275629.069
ParallelUnions/squashing:cross_node_read,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/squashing:cross_node_write,1000000,4000000,0.300,0.100,0.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,4000000,0.300,0.100,0.000,0.000
