DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
LazyUnions/halfing:cross_node_write,1000000,16000000,0.000,0.900,1000007.667,2.160
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.000,0.900,652440491.167,978899.306
LazyUnions/halfing:this_node_write,1000000,16000000,0.000,0.900,3720293.833,489298.147
LazyUnions/halfing:global_data_read_write,1000000,16000000,0.000,0.900,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.000,0.900,134999321.333,2300.207
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.000,0.900,8999378.167,266.170
LazyUnions/halfing:union_requests,1000000,16000000,0.000,0.900,16001300.500,2075.321
Usual,1000000,64000000,0.000,0.900,3500032.803,667128.017
Usual:cross_node_read,1000000,64000000,0.000,0.900,0.000,0.000
Usual:this_node_read,1000000,64000000,0.000,0.900,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.000,0.900,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.000,0.900,0.000,0.000
Usual:this_node_write,1000000,64000000,0.000,0.900,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.000,0.900,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.000,0.900,567002734.000,2856.152
Usual:same_set_requests_false,1000000,64000000,0.000,0.900,8990292.500,6576.867
Usual:union_requests,1000000,64000000,0.000,0.900,64006973.500,9413.708
ParallelUnions/halfing,1000000,64000000,0.000,0.900,3449601.436,607649.613
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.000,0.900,1000018.333,5.715
ParallelUnions/halfing:this_node_read,1000000,64000000,0.000,0.900,302043856.333,1249894.685
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.000,0.900,1999996.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.000,0.900,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.000,0.900,4274267.833,292217.196
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.000,0.900,2000485.000,82.124
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.000,0.900,566998879.500,8541.968
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.000,0.900,8994147.000,916.496
ParallelUnions/halfing:union_requests,1000000,64000000,0.000,0.900,64006973.500,9413.708
Adaptive/halfing,1000000,64000000,0.000,0.900,818791.322,323793.403
Adaptive/halfing:cross_node_read,1000000,64000000,0.000,0.900,0.000,0.000
Adaptive/halfing:this_node_read,1000000,64000000,0.000,0.900,2573026550.333,66910.404
Adaptive/halfing:cross_node_write,1000000,64000000,0.000,0.900,0.000,0.000
Adaptive/halfing:this_node_read_success,1000000,64000000,0.000,0.900,2573026550.333,66910.404
Adaptive/halfing:this_node_write,1000000,64000000,0.000,0.900,3017542.833,39538.878
Adaptive/halfing:global_data_read_write,1000000,64000000,0.000,0.900,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.000,0.900,567002095.333,2756.006
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.000,0.900,8990931.167,12169.252
Adaptive/halfing:union_requests,1000000,64000000,0.000,0.900,64006973.500,9413.708
AdaptiveLocks/halfing,1000000,64000000,0.000,0.900,878309.957,322407.389
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.000,0.900,0.000,0.000
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.000,0.900,2574600565.333,717295.201
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.000,0.900,0.000,0.000
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.000,0.900,2574600565.333,717295.201
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.000,0.900,4801738.833,359945.746
AdaptiveLocks/halfing:global_data_read_write,1000000,64000000,0.000,0.900,3000073.500,12.598
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.000,0.900,566996743.833,6502.525
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.000,0.900,8996282.667,2943.356
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.000,0.900,64006973.500,9413.708
LazyUnions/halfing,1000000,64000000,0.000,0.900,880050.967,425743.394
LazyUnions/halfing:cross_node_read,1000000,64000000,0.000,0.900,0.000,0.000
LazyUnions/halfing:this_node_read,1000000,64000000,0.000,0.900,2573325716.000,198825.881
LazyUnions/halfing:cross_node_write,1000000,64000000,0.000,0.900,1000010.000,4.472
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.000,0.900,2573325715.000,198826.283
LazyUnions/halfing:this_node_write,1000000,64000000,0.000,0.900,4166177.667,100469.014
LazyUnions/halfing:global_data_read_write,1000000,64000000,0.000,0.900,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.000,0.900,567000251.667,7277.419
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.000,0.900,8992774.833,2142.767
LazyUnions/halfing:union_requests,1000000,64000000,0.000,0.900,64006973.500,9413.708
Usual,1000000,4000000,0.020,0.900,3268039.635,406830.673
Usual:cross_node_read,1000000,4000000,0.020,0.900,0.000,0.000
Usual:this_node_read,1000000,4000000,0.020,0.900,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.020,0.900,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.020,0.900,0.000,0.000
Usual:this_node_write,1000000,4000000,0.020,0.900,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.020,0.900,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.020,0.900,26994480.333,2492.028
Usual:same_set_requests_false,1000000,4000000,0.020,0.900,9006613.667,712.140
Usual:union_requests,1000000,4000000,0.020,0.900,3998906.000,1803.103
ParallelUnions/halfing,1000000,4000000,0.020,0.900,2918938.958,490905.870
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.020,0.900,999671.833,15.092
ParallelUnions/halfing:this_node_read,1000000,4000000,0.020,0.900,65735817.000,4967012.815
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.020,0.900,1999284.000,26.291
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.020,0.900,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.020,0.900,5138583.833,1107203.913
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.020,0.900,2000088.667,171.126
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.020,0.900,26997545.333,1436.721
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.020,0.900,9003548.667,3238.884
ParallelUnions/halfing:union_requests,1000000,4000000,0.020,0.900,3998906.000,1803.103
Adaptive/halfing,1000000,4000000,0.020,0.900,840640.266,336453.892
Adaptive/halfing:cross_node_read,1000000,4000000,0.020,0.900,35726332.333,721396.546
Adaptive/halfing:this_node_read,1000000,4000000,0.020,0.900,175933369.667,2749823.112
Adaptive/halfing:cross_node_write,1000000,4000000,0.020,0.900,17598.833,591.495
Adaptive/halfing:this_node_read_success,1000000,4000000,0.020,0.900,140207037.333,2029110.267
Adaptive/halfing:this_node_write,1000000,4000000,0.020,0.900,4720235.167,1364589.182
Adaptive/halfing:global_data_read_write,1000000,4000000,0.020,0.900,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,4000000,0.020,0.900,27002019.333,2280.190
Adaptive/halfing:same_set_requests_false,1000000,4000000,0.020,0.900,8999074.667,4078.686
Adaptive/halfing:union_requests,1000000,4000000,0.020,0.900,3998906.000,1803.103
AdaptiveLocks/halfing,1000000,4000000,0.020,0.900,798444.538,284740.560
AdaptiveLocks/halfing:cross_node_read,1000000,4000000,0.020,0.900,34967187.500,31488.023
AdaptiveLocks/halfing:this_node_read,1000000,4000000,0.020,0.900,174161322.667,30574.091
AdaptiveLocks/halfing:cross_node_write,1000000,4000000,0.020,0.900,30498.000,190.578
AdaptiveLocks/halfing:this_node_read_success,1000000,4000000,0.020,0.900,139194135.167,30735.775
AdaptiveLocks/halfing:this_node_write,1000000,4000000,0.020,0.900,4889009.333,14006.122
AdaptiveLocks/halfing:global_data_read_write,1000000,4000000,0.020,0.900,2999061.167,94.798
AdaptiveLocks/halfing:same_set_requests_true,1000000,4000000,0.020,0.900,26997495.167,3176.087
AdaptiveLocks/halfing:same_set_requests_false,1000000,4000000,0.020,0.900,9003598.833,4978.321
AdaptiveLocks/halfing:union_requests,1000000,4000000,0.020,0.900,3998906.000,1803.103
LazyUnions/halfing,1000000,4000000,0.020,0.900,760610.857,327055.161
LazyUnions/halfing:cross_node_read,1000000,4000000,0.020,0.900,622244.167,1389.820
LazyUnions/halfing:this_node_read,1000000,4000000,0.020,0.900,176089100.833,2614914.458
LazyUnions/halfing:cross_node_write,1000000,4000000,0.020,0.900,999655.167,15.842
LazyUnions/halfing:this_node_read_success,1000000,4000000,0.020,0.900,175466853.500,2616245.624
LazyUnions/halfing:this_node_write,1000000,4000000,0.020,0.900,5808070.500,1301333.034
LazyUnions/halfing:global_data_read_write,1000000,4000000,0.020,0.900,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,4000000,0.020,0.900,27002555.167,4321.596
LazyUnions/halfing:same_set_requests_false,1000000,4000000,0.020,0.900,8998538.833,6124.088
LazyUnions/halfing:union_requests,1000000,4000000,0.020,0.900,3998906.000,1803.103
Usual,1000000,16000000,0.020,0.900,3587132.453,455784.825
Usual:cross_node_read,1000000,16000000,0.020,0.900,0.000,0.000
Usual:this_node_read,1000000,16000000,0.020,0.900,0.000,0.000
Usual:cross_node_write,1000000,16000000,0.020,0.900,0.000,0.000
Usual:this_node_read_success,1000000,16000000,0.020,0.900,0.000,0.000
Usual:this_node_write,1000000,16000000,0.020,0.900,0.000,0.000
Usual:global_data_read_write,1000000,16000000,0.020,0.900,0.000,0.000
Usual:same_set_requests_true,1000000,16000000,0.020,0.900,135003192.333,2394.851
Usual:same_set_requests_false,1000000,16000000,0.020,0.900,8995161.167,4324.734
Usual:union_requests,1000000,16000000,0.020,0.900,16001646.500,1932.913
ParallelUnions/halfing,1000000,16000000,0.020,0.900,3361636.871,583899.260
ParallelUnions/halfing:cross_node_read,1000000,16000000,0.020,0.900,1000026.000,7.294
ParallelUnions/halfing:this_node_read,1000000,16000000,0.020,0.900,112684629.667,967816.117
ParallelUnions/halfing:cross_node_write,1000000,16000000,0.020,0.900,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,16000000,0.020,0.900,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,16000000,0.020,0.900,4830760.167,230439.921
ParallelUnions/halfing:global_data_read_write,1000000,16000000,0.020,0.900,2000675.333,117.927
ParallelUnions/halfing:same_set_requests_true,1000000,16000000,0.020,0.900,135004874.833,3362.702
ParallelUnions/halfing:same_set_requests_false,1000000,16000000,0.020,0.900,8993478.667,5293.797
ParallelUnions/halfing:union_requests,1000000,16000000,0.020,0.900,16001646.500,1932.913
Adaptive/halfing,1000000,16000000,0.020,0.900,903645.879,351687.260
Adaptive/halfing:cross_node_read,1000000,16000000,0.020,0.900,157352140.000,345240.569
Adaptive/halfing:this_node_read,1000000,16000000,0.020,0.900,656651416.167,1144991.281
Adaptive/halfing:cross_node_write,1000000,16000000,0.020,0.900,18428.000,109.303
Adaptive/halfing:this_node_read_success,1000000,16000000,0.020,0.900,499299276.167,799781.995
Adaptive/halfing:this_node_write,1000000,16000000,0.020,0.900,5316121.833,549261.575
Adaptive/halfing:global_data_read_write,1000000,16000000,0.020,0.900,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,16000000,0.020,0.900,135004346.000,5757.963
Adaptive/halfing:same_set_requests_false,1000000,16000000,0.020,0.900,8994007.500,7676.746
Adaptive/halfing:union_requests,1000000,16000000,0.020,0.900,16001646.500,1932.913
AdaptiveLocks/halfing,1000000,16000000,0.020,0.900,866241.214,350416.428
AdaptiveLocks/halfing:cross_node_read,1000000,16000000,0.020,0.900,155341939.833,220858.539
AdaptiveLocks/halfing:this_node_read,1000000,16000000,0.020,0.900,652324449.500,709397.174
AdaptiveLocks/halfing:cross_node_write,1000000,16000000,0.020,0.900,30041.667,168.847
AdaptiveLocks/halfing:this_node_read_success,1000000,16000000,0.020,0.900,496982509.667,488544.057
AdaptiveLocks/halfing:this_node_write,1000000,16000000,0.020,0.900,4421034.667,296542.356
AdaptiveLocks/halfing:global_data_read_write,1000000,16000000,0.020,0.900,3000093.667,38.614
AdaptiveLocks/halfing:same_set_requests_true,1000000,16000000,0.020,0.900,134998878.500,1496.719
AdaptiveLocks/halfing:same_set_requests_false,1000000,16000000,0.020,0.900,8999475.000,514.082
AdaptiveLocks/halfing:union_requests,1000000,16000000,0.020,0.900,16001646.500,1932.913
LazyUnions/halfing,1000000,16000000,0.020,0.900,821303.490,353659.945
LazyUnions/halfing:cross_node_read,1000000,16000000,0.020,0.900,1922067.500,17110.456
LazyUnions/halfing:this_node_read,1000000,16000000,0.020,0.900,656985581.500,1407040.061
LazyUnions/halfing:cross_node_write,1000000,16000000,0.020,0.900,1000014.833,2.639
LazyUnions/halfing:this_node_read_success,1000000,16000000,0.020,0.900,655063512.667,1389945.184
LazyUnions/halfing:this_node_write,1000000,16000000,0.020,0.900,6500340.333,688596.849
LazyUnions/halfing:global_data_read_write,1000000,16000000,0.020,0.900,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,16000000,0.020,0.900,135006092.500,1237.560
LazyUnions/halfing:same_set_requests_false,1000000,16000000,0.020,0.900,8992261.000,708.125
LazyUnions/halfing:union_requests,1000000,16000000,0.020,0.900,16001646.500,1932.913
Usual,1000000,64000000,0.020,0.900,3541944.512,676446.551
Usual:cross_node_read,1000000,64000000,0.020,0.900,0.000,0.000
Usual:this_node_read,1000000,64000000,0.020,0.900,0.000,0.000
Usual:cross_node_write,1000000,64000000,0.020,0.900,0.000,0.000
Usual:this_node_read_success,1000000,64000000,0.020,0.900,0.000,0.000
Usual:this_node_write,1000000,64000000,0.020,0.900,0.000,0.000
Usual:global_data_read_write,1000000,64000000,0.020,0.900,0.000,0.000
Usual:same_set_requests_true,1000000,64000000,0.020,0.900,567012161.667,4200.385
Usual:same_set_requests_false,1000000,64000000,0.020,0.900,8989893.333,9188.704
Usual:union_requests,1000000,64000000,0.020,0.900,63997945.000,4989.752
ParallelUnions/halfing,1000000,64000000,0.020,0.900,3437115.116,599483.920
ParallelUnions/halfing:cross_node_read,1000000,64000000,0.020,0.900,1000025.667,5.007
ParallelUnions/halfing:this_node_read,1000000,64000000,0.020,0.900,303880578.667,962299.204
ParallelUnions/halfing:cross_node_write,1000000,64000000,0.020,0.900,1999998.000,0.000
ParallelUnions/halfing:this_node_read_success,1000000,64000000,0.020,0.900,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,64000000,0.020,0.900,4602505.000,234835.021
ParallelUnions/halfing:global_data_read_write,1000000,64000000,0.020,0.900,2000716.500,76.367
ParallelUnions/halfing:same_set_requests_true,1000000,64000000,0.020,0.900,567004812.500,1383.119
ParallelUnions/halfing:same_set_requests_false,1000000,64000000,0.020,0.900,8997242.500,6363.909
ParallelUnions/halfing:union_requests,1000000,64000000,0.020,0.900,63997945.000,4989.752
Adaptive/halfing,1000000,64000000,0.020,0.900,918944.264,447889.992
Adaptive/halfing:cross_node_read,1000000,64000000,0.020,0.900,636230564.500,182537.046
Adaptive/halfing:this_node_read,1000000,64000000,0.020,0.900,2571517668.833,92987.058
Adaptive/halfing:cross_node_write,1000000,64000000,0.020,0.900,15375.667,347.047
Adaptive/halfing:this_node_read_success,1000000,64000000,0.020,0.900,1935287104.333,118568.885
Adaptive/halfing:this_node_write,1000000,64000000,0.020,0.900,3121664.167,31692.452
Adaptive/halfing:global_data_read_write,1000000,64000000,0.020,0.900,0.000,0.000
Adaptive/halfing:same_set_requests_true,1000000,64000000,0.020,0.900,567003602.833,3116.892
Adaptive/halfing:same_set_requests_false,1000000,64000000,0.020,0.900,8998452.167,8065.080
Adaptive/halfing:union_requests,1000000,64000000,0.020,0.900,63997945.000,4989.752
AdaptiveLocks/halfing,1000000,64000000,0.020,0.900,860653.204,307643.668
AdaptiveLocks/halfing:cross_node_read,1000000,64000000,0.020,0.900,639976001.500,72233.736
AdaptiveLocks/halfing:this_node_read,1000000,64000000,0.020,0.900,2573487723.667,266888.310
AdaptiveLocks/halfing:cross_node_write,1000000,64000000,0.020,0.900,38602.667,303.544
AdaptiveLocks/halfing:this_node_read_success,1000000,64000000,0.020,0.900,1933511722.167,330175.766
AdaptiveLocks/halfing:this_node_write,1000000,64000000,0.020,0.900,4819015.333,150377.494
AdaptiveLocks/halfing:global_data_read_write,1000000,64000000,0.020,0.900,3000095.167,48.230
AdaptiveLocks/halfing:same_set_requests_true,1000000,64000000,0.020,0.900,567005594.500,1404.042
AdaptiveLocks/halfing:same_set_requests_false,1000000,64000000,0.020,0.900,8996460.500,6389.625
AdaptiveLocks/halfing:union_requests,1000000,64000000,0.020,0.900,63997945.000,4989.752
LazyUnions/halfing,1000000,64000000,0.020,0.900,877251.452,394213.808
LazyUnions/halfing:cross_node_read,1000000,64000000,0.020,0.900,1863366.833,286864.439
LazyUnions/halfing:this_node_read,1000000,64000000,0.020,0.900,2571841548.167,232067.300
LazyUnions/halfing:cross_node_write,1000000,64000000,0.020,0.900,1000008.000,2.828
LazyUnions/halfing:this_node_read_success,1000000,64000000,0.020,0.900,2569978180.500,57672.453
LazyUnions/halfing:this_node_write,1000000,64000000,0.020,0.900,4344385.000,89817.616
LazyUnions/halfing:global_data_read_write,1000000,64000000,0.020,0.900,0.000,0.000
LazyUnions/halfing:same_set_requests_true,1000000,64000000,0.020,0.900,567008447.333,1905.978
LazyUnions/halfing:same_set_requests_false,1000000,64000000,0.020,0.900,8993607.667,6891.307
LazyUnions/halfing:union_requests,1000000,64000000,0.020,0.900,63997945.000,4989.752
