DSU,N,E,interpairFraction,sameSetFraction,Score,Score Error
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22499285.833,1263.578
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1500350.667,319.854
Adaptive2/squashing:union_requests,1000000,16000000,0.020,0.600,16000363.500,952.490
Adaptive3/squashing,1000000,16000000,0.020,0.600,1362484.443,337838.444
Adaptive3/squashing:cross_node_read,1000000,16000000,0.020,0.600,13228635.500,11905.650
Adaptive3/squashing:this_node_read,1000000,16000000,0.020,0.600,149318064.500,280515.674
Adaptive3/squashing:cross_node_write,1000000,16000000,0.020,0.600,17996.667,1423.505
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.020,0.600,69840864.667,164902.322
Adaptive3/squashing:this_node_write,1000000,16000000,0.020,0.600,3636701.833,135024.763
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.020,0.600,22499489.333,140.082
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.020,0.600,1500147.167,1052.481
Adaptive3/squashing:union_requests,1000000,16000000,0.020,0.600,16000363.500,952.490
Adaptive2/halfing,1000000,64000000,0.020,0.600,2426150.324,639940.699
Adaptive2/halfing:cross_node_read,1000000,64000000,0.020,0.600,3924693.167,76395.186
Adaptive2/halfing:this_node_read,1000000,64000000,0.020,0.600,657061911.667,409495.229
Adaptive2/halfing:cross_node_write,1000000,64000000,0.020,0.600,15033.000,50.359
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.020,0.600,12545706.500,221230.644
Adaptive2/halfing:this_node_write,1000000,64000000,0.020,0.600,2931583.000,71645.828
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94498134.833,2515.507
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1502231.167,1616.942
Adaptive2/halfing:union_requests,1000000,64000000,0.020,0.600,63999634.000,4125.446
Adaptive3/halfing,1000000,64000000,0.020,0.600,1527055.318,485879.698
Adaptive3/halfing:cross_node_read,1000000,64000000,0.020,0.600,50501134.500,55389.061
Adaptive3/halfing:this_node_read,1000000,64000000,0.020,0.600,555094028.000,198069.119
Adaptive3/halfing:cross_node_write,1000000,64000000,0.020,0.600,15395.667,211.829
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.020,0.600,248328895.667,119652.420
Adaptive3/halfing:this_node_write,1000000,64000000,0.020,0.600,2833210.167,49004.314
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.020,0.600,94498545.667,3354.948
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.020,0.600,1501820.333,781.953
Adaptive3/halfing:union_requests,1000000,64000000,0.020,0.600,63999634.000,4125.446
Adaptive2/squashing,1000000,64000000,0.020,0.600,2602673.490,509365.048
Adaptive2/squashing:cross_node_read,1000000,64000000,0.020,0.600,3890843.500,152866.619
Adaptive2/squashing:this_node_read,1000000,64000000,0.020,0.600,657464603.167,781771.796
Adaptive2/squashing:cross_node_write,1000000,64000000,0.020,0.600,15835.333,817.924
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.020,0.600,12511694.500,428361.127
Adaptive2/squashing:this_node_write,1000000,64000000,0.020,0.600,2975389.000,109632.566
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94499204.000,4251.202
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1501162.000,170.461
Adaptive2/squashing:union_requests,1000000,64000000,0.020,0.600,63999634.000,4125.446
Adaptive3/squashing,1000000,64000000,0.020,0.600,1452394.620,449447.608
Adaptive3/squashing:cross_node_read,1000000,64000000,0.020,0.600,50332521.167,91239.102
Adaptive3/squashing:this_node_read,1000000,64000000,0.020,0.600,555451467.333,645669.698
Adaptive3/squashing:cross_node_write,1000000,64000000,0.020,0.600,16329.833,1098.607
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.020,0.600,248576743.000,372952.657
Adaptive3/squashing:this_node_write,1000000,64000000,0.020,0.600,2898881.667,187463.363
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.020,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.020,0.600,94499206.667,4140.404
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.020,0.600,1501159.333,95.665
Adaptive3/squashing:union_requests,1000000,64000000,0.020,0.600,63999634.000,4125.446
Adaptive2/halfing,1000000,4000000,0.100,0.600,1144635.674,175771.855
Adaptive2/halfing:cross_node_read,1000000,4000000,0.100,0.600,3622056.167,3363.028
Adaptive2/halfing:this_node_read,1000000,4000000,0.100,0.600,54473160.167,61623.373
Adaptive2/halfing:cross_node_write,1000000,4000000,0.100,0.600,93675.833,373.204
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.100,0.600,10084622.000,10386.460
Adaptive2/halfing:this_node_write,1000000,4000000,0.100,0.600,2359561.833,28589.802
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4501881.167,1754.718
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1496060.833,624.676
Adaptive2/halfing:union_requests,1000000,4000000,0.100,0.600,4001994.000,2373.830
Adaptive3/halfing,1000000,4000000,0.100,0.600,1057748.044,263845.020
Adaptive3/halfing:cross_node_read,1000000,4000000,0.100,0.600,4957564.500,3054.705
Adaptive3/halfing:this_node_read,1000000,4000000,0.100,0.600,43815618.167,81951.566
Adaptive3/halfing:cross_node_write,1000000,4000000,0.100,0.600,73634.167,324.097
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.100,0.600,22340365.333,37541.439
Adaptive3/halfing:this_node_write,1000000,4000000,0.100,0.600,2391236.000,36683.427
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.100,0.600,4500353.500,612.779
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.100,0.600,1497588.500,1762.362
Adaptive3/halfing:union_requests,1000000,4000000,0.100,0.600,4001994.000,2373.830
Adaptive2/squashing,1000000,4000000,0.100,0.600,1450332.611,211514.554
Adaptive2/squashing:cross_node_read,1000000,4000000,0.100,0.600,3192297.667,3221.179
Adaptive2/squashing:this_node_read,1000000,4000000,0.100,0.600,54905023.000,26732.142
Adaptive2/squashing:cross_node_write,1000000,4000000,0.100,0.600,70944.167,290.554
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.100,0.600,10392803.667,1572.503
Adaptive2/squashing:this_node_write,1000000,4000000,0.100,0.600,2469291.333,9769.206
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4500655.667,1174.076
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1497286.333,1210.786
Adaptive2/squashing:union_requests,1000000,4000000,0.100,0.600,4001994.000,2373.830
Adaptive3/squashing,1000000,4000000,0.100,0.600,1061672.419,240115.204
Adaptive3/squashing:cross_node_read,1000000,4000000,0.100,0.600,4789527.833,844.147
Adaptive3/squashing:this_node_read,1000000,4000000,0.100,0.600,43998190.333,12015.568
Adaptive3/squashing:cross_node_write,1000000,4000000,0.100,0.600,70937.000,195.345
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.100,0.600,22502582.833,6765.672
Adaptive3/squashing:this_node_write,1000000,4000000,0.100,0.600,2384784.667,4112.269
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.100,0.600,4500561.833,944.930
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.100,0.600,1497380.167,1442.362
Adaptive3/squashing:union_requests,1000000,4000000,0.100,0.600,4001994.000,2373.830
Adaptive2/halfing,1000000,16000000,0.100,0.600,2094104.069,467659.052
Adaptive2/halfing:cross_node_read,1000000,16000000,0.100,0.600,5519014.167,34969.993
Adaptive2/halfing:this_node_read,1000000,16000000,0.100,0.600,179827928.833,213532.835
Adaptive2/halfing:cross_node_write,1000000,16000000,0.100,0.600,86716.667,277.461
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.100,0.600,13721907.667,91831.281
Adaptive2/halfing:this_node_write,1000000,16000000,0.100,0.600,3320216.333,79860.786
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22501779.333,489.426
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1500087.167,1125.339
Adaptive2/halfing:union_requests,1000000,16000000,0.100,0.600,15998133.500,1600.993
Adaptive3/halfing,1000000,16000000,0.100,0.600,1343670.174,291079.048
Adaptive3/halfing:cross_node_read,1000000,16000000,0.100,0.600,15787550.000,18523.025
Adaptive3/halfing:this_node_read,1000000,16000000,0.100,0.600,148109554.667,60215.006
Adaptive3/halfing:cross_node_write,1000000,16000000,0.100,0.600,81562.833,281.371
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.100,0.600,68130818.333,26448.569
Adaptive3/halfing:this_node_write,1000000,16000000,0.100,0.600,2944201.500,20031.193
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.100,0.600,22501703.500,566.860
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.100,0.600,1500163.000,2163.829
Adaptive3/halfing:union_requests,1000000,16000000,0.100,0.600,15998133.500,1600.993
Adaptive2/squashing,1000000,16000000,0.100,0.600,2186250.724,363997.101
Adaptive2/squashing:cross_node_read,1000000,16000000,0.100,0.600,4598800.333,120331.186
Adaptive2/squashing:this_node_read,1000000,16000000,0.100,0.600,178462554.667,1030121.076
Adaptive2/squashing:cross_node_write,1000000,16000000,0.100,0.600,71685.333,311.561
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.100,0.600,12669515.500,370282.390
Adaptive2/squashing:this_node_write,1000000,16000000,0.100,0.600,3111359.333,286428.131
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22502393.833,196.768
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1499472.667,1771.103
Adaptive2/squashing:union_requests,1000000,16000000,0.100,0.600,15998133.500,1600.993
Adaptive3/squashing,1000000,16000000,0.100,0.600,1358360.747,335802.637
Adaptive3/squashing:cross_node_read,1000000,16000000,0.100,0.600,15111845.833,65150.966
Adaptive3/squashing:this_node_read,1000000,16000000,0.100,0.600,148317755.500,697498.461
Adaptive3/squashing:cross_node_write,1000000,16000000,0.100,0.600,71338.667,253.757
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.100,0.600,68549834.000,401375.388
Adaptive3/squashing:this_node_write,1000000,16000000,0.100,0.600,3062327.833,231927.373
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.100,0.600,22501076.000,551.525
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.100,0.600,1500790.500,2144.787
Adaptive3/squashing:union_requests,1000000,16000000,0.100,0.600,15998133.500,1600.993
Adaptive2/halfing,1000000,64000000,0.100,0.600,2447368.953,621986.196
Adaptive2/halfing:cross_node_read,1000000,64000000,0.100,0.600,10305796.500,796023.895
Adaptive2/halfing:this_node_read,1000000,64000000,0.100,0.600,674082493.333,2904849.386
Adaptive2/halfing:cross_node_write,1000000,64000000,0.100,0.600,90206.167,618.988
Adaptive2/halfing:this_node_read_success,1000000,64000000,0.100,0.600,27740771.333,2362445.910
Adaptive2/halfing:this_node_write,1000000,64000000,0.100,0.600,3372028.167,323527.627
Adaptive2/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94503098.500,1480.487
Adaptive2/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1500142.000,1607.440
Adaptive2/halfing:union_requests,1000000,64000000,0.100,0.600,63996759.500,127.619
Adaptive3/halfing,1000000,64000000,0.100,0.600,1437760.870,357944.670
Adaptive3/halfing:cross_node_read,1000000,64000000,0.100,0.600,57491962.333,31989.076
Adaptive3/halfing:this_node_read,1000000,64000000,0.100,0.600,565090585.833,46384.773
Adaptive3/halfing:cross_node_write,1000000,64000000,0.100,0.600,81954.667,333.720
Adaptive3/halfing:this_node_read_success,1000000,64000000,0.100,0.600,252641253.833,20791.849
Adaptive3/halfing:this_node_write,1000000,64000000,0.100,0.600,3965406.500,22982.187
Adaptive3/halfing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,64000000,0.100,0.600,94502148.000,285.472
Adaptive3/halfing:same_set_requests_false,1000000,64000000,0.100,0.600,1501092.500,409.830
Adaptive3/halfing:union_requests,1000000,64000000,0.100,0.600,63996759.500,127.619
Adaptive2/squashing,1000000,64000000,0.100,0.600,2532209.124,460885.984
Adaptive2/squashing:cross_node_read,1000000,64000000,0.100,0.600,7756831.500,682756.321
Adaptive2/squashing:this_node_read,1000000,64000000,0.100,0.600,668848734.167,2914155.973
Adaptive2/squashing:cross_node_write,1000000,64000000,0.100,0.600,71477.833,211.467
Adaptive2/squashing:this_node_read_success,1000000,64000000,0.100,0.600,22108660.667,2062226.172
Adaptive2/squashing:this_node_write,1000000,64000000,0.100,0.600,3484396.833,367799.309
Adaptive2/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94502820.167,154.307
Adaptive2/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1500420.333,270.782
Adaptive2/squashing:union_requests,1000000,64000000,0.100,0.600,63996759.500,127.619
Adaptive3/squashing,1000000,64000000,0.100,0.600,1485591.538,408940.530
Adaptive3/squashing:cross_node_read,1000000,64000000,0.100,0.600,54851301.667,205779.132
Adaptive3/squashing:this_node_read,1000000,64000000,0.100,0.600,562163240.000,633401.331
Adaptive3/squashing:cross_node_write,1000000,64000000,0.100,0.600,71134.167,184.879
Adaptive3/squashing:this_node_read_success,1000000,64000000,0.100,0.600,251543356.500,339946.882
Adaptive3/squashing:this_node_write,1000000,64000000,0.100,0.600,3534178.833,139088.031
Adaptive3/squashing:global_data_read_write,1000000,64000000,0.100,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,64000000,0.100,0.600,94504058.833,228.889
Adaptive3/squashing:same_set_requests_false,1000000,64000000,0.100,0.600,1499181.667,352.256
Adaptive3/squashing:union_requests,1000000,64000000,0.100,0.600,63996759.500,127.619
Adaptive2/halfing,1000000,4000000,0.300,0.600,1253901.014,202893.089
Adaptive2/halfing:cross_node_read,1000000,4000000,0.300,0.600,5873827.833,23604.706
Adaptive2/halfing:this_node_read,1000000,4000000,0.300,0.600,57953760.167,702279.518
Adaptive2/halfing:cross_node_write,1000000,4000000,0.300,0.600,208031.000,601.456
Adaptive2/halfing:this_node_read_success,1000000,4000000,0.300,0.600,10355773.500,40738.317
Adaptive2/halfing:this_node_write,1000000,4000000,0.300,0.600,3739931.333,426423.346
Adaptive2/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4499339.833,349.661
Adaptive2/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1500579.667,2219.924
Adaptive2/halfing:union_requests,1000000,4000000,0.300,0.600,4000016.500,1879.236
Adaptive3/halfing,1000000,4000000,0.300,0.600,919557.866,150640.218
Adaptive3/halfing:cross_node_read,1000000,4000000,0.300,0.600,7587835.167,44422.246
Adaptive3/halfing:this_node_read,1000000,4000000,0.300,0.600,48200447.333,496014.973
Adaptive3/halfing:cross_node_write,1000000,4000000,0.300,0.600,200533.667,687.266
Adaptive3/halfing:this_node_read_success,1000000,4000000,0.300,0.600,23254636.000,275117.044
Adaptive3/halfing:this_node_write,1000000,4000000,0.300,0.600,4109050.500,225230.629
Adaptive3/halfing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,4000000,0.300,0.600,4499621.000,1130.274
Adaptive3/halfing:same_set_requests_false,1000000,4000000,0.300,0.600,1500298.500,3007.370
Adaptive3/halfing:union_requests,1000000,4000000,0.300,0.600,4000016.500,1879.236
Adaptive2/squashing,1000000,4000000,0.300,0.600,1208021.753,150622.020
Adaptive2/squashing:cross_node_read,1000000,4000000,0.300,0.600,4870403.333,11318.564
Adaptive2/squashing:this_node_read,1000000,4000000,0.300,0.600,59256661.667,274308.213
Adaptive2/squashing:cross_node_write,1000000,4000000,0.300,0.600,190918.500,1500.671
Adaptive2/squashing:this_node_read_success,1000000,4000000,0.300,0.600,10456442.667,14953.421
Adaptive2/squashing:this_node_write,1000000,4000000,0.300,0.600,4277525.500,129873.822
Adaptive2/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4500669.333,321.196
Adaptive2/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1499250.167,2197.427
Adaptive2/squashing:union_requests,1000000,4000000,0.300,0.600,4000016.500,1879.236
Adaptive3/squashing,1000000,4000000,0.300,0.600,974304.324,203302.834
Adaptive3/squashing:cross_node_read,1000000,4000000,0.300,0.600,6454635.500,1810.905
Adaptive3/squashing:this_node_read,1000000,4000000,0.300,0.600,47173132.833,1142794.295
Adaptive3/squashing:cross_node_write,1000000,4000000,0.300,0.600,190537.333,832.257
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.300,0.600,23239501.500,622337.096
Adaptive3/squashing:this_node_write,1000000,4000000,0.300,0.600,3547995.333,433738.657
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.300,0.600,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.300,0.600,4500591.333,164.385
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.300,0.600,1499328.167,1825.781
Adaptive3/squashing:union_requests,1000000,4000000,0.300,0.600,4000016.500,1879.236
Adaptive2/halfing,1000000,16000000,0.300,0.600,1992660.992,465307.153
Adaptive2/halfing:cross_node_read,1000000,16000000,0.300,0.600,8584557.500,340405.951
Adaptive2/halfing:this_node_read,1000000,16000000,0.300,0.600,185133093.167,2451029.669
Adaptive2/halfing:cross_node_write,1000000,16000000,0.300,0.600,211891.167,370.496
Adaptive2/halfing:this_node_read_success,1000000,16000000,0.300,0.600,17731631.333,1066326.114
Adaptive2/halfing:this_node_write,1000000,16000000,0.300,0.600,3536157.833,883038.248
Adaptive2/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22499373.000,1117.030
Adaptive2/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1497693.000,2074.844
Adaptive2/halfing:union_requests,1000000,16000000,0.300,0.600,16002934.000,960.705
Adaptive3/halfing,1000000,16000000,0.300,0.600,1299496.483,289531.890
Adaptive3/halfing:cross_node_read,1000000,16000000,0.300,0.600,18868288.000,115580.968
Adaptive3/halfing:this_node_read,1000000,16000000,0.300,0.600,150938075.167,362591.793
Adaptive3/halfing:cross_node_write,1000000,16000000,0.300,0.600,202258.000,827.150
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.300,0.600,68465499.167,181357.980
Adaptive3/halfing:this_node_write,1000000,16000000,0.300,0.600,3152028.833,108915.002
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.300,0.600,22499041.667,1178.776
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.300,0.600,1498024.333,2137.478
Adaptive3/halfing:union_requests,1000000,16000000,0.300,0.600,16002934.000,960.705
Adaptive2/squashing,1000000,16000000,0.300,0.600,2015803.723,310865.104
Adaptive2/squashing:cross_node_read,1000000,16000000,0.300,0.600,6649505.000,82212.981
Adaptive2/squashing:this_node_read,1000000,16000000,0.300,0.600,182622211.833,993185.071
Adaptive2/squashing:cross_node_write,1000000,16000000,0.300,0.600,191016.000,530.689
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.300,0.600,15380666.167,293384.040
Adaptive2/squashing:this_node_write,1000000,16000000,0.300,0.600,3483264.833,344774.205
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.300,0.600,22498101.167,865.174
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.300,0.600,1498964.833,1825.134
Adaptive2/squashing:union_requests,1000000,16000000,0.300,0.600,16002934.000,960.705
Adaptive3/squashing,1000000,16000000,0.300,0.600,1329364.997,318460.049
Adaptive3/squashing:cross_node_read,1000000,16000000,0.300,0.600,17446046.667,13329.827
Adaptive3/squashing:this_node_read,1000000,16000000,0.300,0.600,151410533.333,96479.562
Adaptive3/squashing:cross_node_write,1000000,16000000,0.300,0.600,190627.333,1229.138
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.300,0.600,69322535.333,54021.348
Adaptive3/squashing:this_node_write,1000000,16000000,0.300,0.600,3559248.667,30938.408
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.300,0.600,0.000,0.000
