DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Usual:hist_begin,1000000,4000000,0.1,0.65,true,0,0
Usual:hist_end,1000000,4000000,0.1,0.65,true,0,0
ParallelUnions/halfing,1000000,4000000,0.1,0.65,true,3241621.483,269545.670
ParallelUnions/halfing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
ParallelUnions/halfing:hist_end,1000000,4000000,0.1,0.65,true,0,0
Adaptive2/halfing,1000000,4000000,0.1,0.65,true,3239669.784,113098.484
Adaptive2/halfing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
Adaptive2/halfing:hist_end,1000000,4000000,0.1,0.65,true,0,0
Adaptive3/halfing,1000000,4000000,0.1,0.65,true,3191258.779,88414.272
Adaptive3/halfing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
Adaptive3/halfing:hist_end,1000000,4000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing,1000000,4000000,0.1,0.65,true,3088502.668,122214.614
AdaptiveSmart/halfing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,4000000,0.1,0.65,true,0,0
ParallelUnions/squashing,1000000,4000000,0.1,0.65,true,3232950.759,320463.348
ParallelUnions/squashing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.1,0.65,true,0,0
Adaptive2/squashing,1000000,4000000,0.1,0.65,true,3209032.607,163303.086
Adaptive2/squashing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.1,0.65,true,0,0
Adaptive3/squashing,1000000,4000000,0.1,0.65,true,3158318.051,114377.491
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing,1000000,4000000,0.1,0.65,true,3080088.333,169996.522
AdaptiveSmart/squashing:hist_begin,1000000,4000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,4000000,0.1,0.65,true,0,0
Usual,1000000,8000000,0.1,0.65,true,3341864.445,191931.079
Usual:hist_begin,1000000,8000000,0.1,0.65,true,0,0
Usual:hist_end,1000000,8000000,0.1,0.65,true,0,0
ParallelUnions/halfing,1000000,8000000,0.1,0.65,true,3940851.036,132325.656
ParallelUnions/halfing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
ParallelUnions/halfing:hist_end,1000000,8000000,0.1,0.65,true,0,0
Adaptive2/halfing,1000000,8000000,0.1,0.65,true,3662299.283,85838.402
Adaptive2/halfing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
Adaptive2/halfing:hist_end,1000000,8000000,0.1,0.65,true,0,0
Adaptive3/halfing,1000000,8000000,0.1,0.65,true,3600509.871,31920.532
Adaptive3/halfing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
Adaptive3/halfing:hist_end,1000000,8000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing,1000000,8000000,0.1,0.65,true,3661136.372,111952.988
AdaptiveSmart/halfing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,8000000,0.1,0.65,true,0,0
ParallelUnions/squashing,1000000,8000000,0.1,0.65,true,3889241.017,162550.258
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.65,true,0,0
Adaptive2/squashing,1000000,8000000,0.1,0.65,true,3742301.320,117096.978
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.65,true,0,0
Adaptive3/squashing,1000000,8000000,0.1,0.65,true,3631546.879,50852.833
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing,1000000,8000000,0.1,0.65,true,3578216.772,145907.802
AdaptiveSmart/squashing:hist_begin,1000000,8000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,8000000,0.1,0.65,true,0,0
Usual,1000000,16000000,0.1,0.65,true,4100638.845,86542.594
Usual:hist_begin,1000000,16000000,0.1,0.65,true,0,0
Usual:hist_end,1000000,16000000,0.1,0.65,true,0,0
ParallelUnions/halfing,1000000,16000000,0.1,0.65,true,4309768.259,59612.397
ParallelUnions/halfing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
ParallelUnions/halfing:hist_end,1000000,16000000,0.1,0.65,true,0,0
Adaptive2/halfing,1000000,16000000,0.1,0.65,true,3844820.724,136938.916
Adaptive2/halfing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
Adaptive2/halfing:hist_end,1000000,16000000,0.1,0.65,true,0,0
Adaptive3/halfing,1000000,16000000,0.1,0.65,true,3864187.169,27814.731
Adaptive3/halfing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
Adaptive3/halfing:hist_end,1000000,16000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing,1000000,16000000,0.1,0.65,true,3780912.230,241550.178
AdaptiveSmart/halfing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,16000000,0.1,0.65,true,0,0
ParallelUnions/squashing,1000000,16000000,0.1,0.65,true,4338246.171,73895.135
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.65,true,0,0
Adaptive2/squashing,1000000,16000000,0.1,0.65,true,3849817.199,199661.356
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.65,true,0,0
Adaptive3/squashing,1000000,16000000,0.1,0.65,true,3904427.346,29977.922
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing,1000000,16000000,0.1,0.65,true,3683605.194,261854.352
AdaptiveSmart/squashing:hist_begin,1000000,16000000,0.1,0.65,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,16000000,0.1,0.65,true,0,0
Usual,1000000,1000000,0.02,0.8,true,1860127.125,46892.709
Usual:hist_begin,1000000,1000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,1000000,0.02,0.8,true,0,0
ParallelUnions/halfing,1000000,1000000,0.02,0.8,true,2803101.884,267806.636
ParallelUnions/halfing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,1000000,0.02,0.8,true,0,0
Adaptive2/halfing,1000000,1000000,0.02,0.8,true,3112667.905,93175.102
Adaptive2/halfing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,1000000,0.02,0.8,true,0,0
Adaptive3/halfing,1000000,1000000,0.02,0.8,true,2995868.411,79393.732
Adaptive3/halfing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,1000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing,1000000,1000000,0.02,0.8,true,2965889.040,113071.527
AdaptiveSmart/halfing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,1000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,1000000,0.02,0.8,true,2748345.750,308729.588
ParallelUnions/squashing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,1000000,0.02,0.8,true,3103476.047,115510.534
Adaptive2/squashing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,1000000,0.02,0.8,true,2970951.353,81776.452
Adaptive3/squashing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing,1000000,1000000,0.02,0.8,true,2931527.263,126043.284
AdaptiveSmart/squashing:hist_begin,1000000,1000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,1000000,0.02,0.8,true,0,0
Usual,1000000,2000000,0.02,0.8,true,2123963.964,193473.519
Usual:hist_begin,1000000,2000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,2000000,0.02,0.8,true,0,0
ParallelUnions/halfing,1000000,2000000,0.02,0.8,true,3203470.819,274079.027
ParallelUnions/halfing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Adaptive2/halfing,1000000,2000000,0.02,0.8,true,3437533.512,40304.531
Adaptive2/halfing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Adaptive3/halfing,1000000,2000000,0.02,0.8,true,3296703.667,49654.961
Adaptive3/halfing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,2000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing,1000000,2000000,0.02,0.8,true,3104232.357,97882.392
AdaptiveSmart/halfing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,2000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,2000000,0.02,0.8,true,3130934.885,295561.820
ParallelUnions/squashing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,2000000,0.02,0.8,true,3454866.292,62835.031
Adaptive2/squashing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,2000000,0.02,0.8,true,3215086.469,72989.002
Adaptive3/squashing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing,1000000,2000000,0.02,0.8,true,3207380.592,110293.744
AdaptiveSmart/squashing:hist_begin,1000000,2000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Usual,1000000,4000000,0.02,0.8,true,3254700.469,304337.728
Usual:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/halfing,1000000,4000000,0.02,0.8,true,3932201.233,150463.809
ParallelUnions/halfing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/halfing,1000000,4000000,0.02,0.8,true,3894512.535,34848.056
Adaptive2/halfing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/halfing,1000000,4000000,0.02,0.8,true,3732546.602,48756.316
Adaptive3/halfing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,4000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing,1000000,4000000,0.02,0.8,true,3868653.262,61380.463
AdaptiveSmart/halfing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,4000000,0.02,0.8,true,3930595.848,144098.334
ParallelUnions/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,4000000,0.02,0.8,true,4005726.559,40748.608
Adaptive2/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,4000000,0.02,0.8,true,3796599.000,48587.356
Adaptive3/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing,1000000,4000000,0.02,0.8,true,3819624.413,87965.972
AdaptiveSmart/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Usual,1000000,8000000,0.02,0.8,true,3792230.267,162408.378
Usual:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/halfing,1000000,8000000,0.02,0.8,true,4267568.749,86468.982
ParallelUnions/halfing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/halfing,1000000,8000000,0.02,0.8,true,4074792.967,41762.312
Adaptive2/halfing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/halfing,1000000,8000000,0.02,0.8,true,3951708.307,26097.277
Adaptive3/halfing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,8000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing,1000000,8000000,0.02,0.8,true,4173031.646,38816.170
AdaptiveSmart/halfing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,8000000,0.02,0.8,true,4271256.917,95536.599
ParallelUnions/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,8000000,0.02,0.8,true,4176594.811,44236.277
Adaptive2/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,8000000,0.02,0.8,true,3999744.413,32163.205
Adaptive3/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing,1000000,8000000,0.02,0.8,true,4166225.145,53782.326
AdaptiveSmart/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Usual,1000000,16000000,0.02,0.8,true,4164924.908,88953.348
Usual:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/halfing,1000000,16000000,0.02,0.8,true,4500745.104,57145.361
ParallelUnions/halfing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/halfing,1000000,16000000,0.02,0.8,true,4203121.671,48177.790
Adaptive2/halfing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/halfing,1000000,16000000,0.02,0.8,true,4053641.790,33148.899
Adaptive3/halfing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,16000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing,1000000,16000000,0.02,0.8,true,4368274.909,73234.930
AdaptiveSmart/halfing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,16000000,0.02,0.8,true,4466445.823,77732.662
ParallelUnions/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,16000000,0.02,0.8,true,4309517.227,62442.328
Adaptive2/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,16000000,0.02,0.8,true,4124136.534,32544.055
Adaptive3/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing,1000000,16000000,0.02,0.8,true,4379819.656,59537.681
AdaptiveSmart/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Usual,1000000,1000000,0.1,0.8,true,2142264.398,187445.113
Usual:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/halfing,1000000,1000000,0.1,0.8,true,2754227.822,253936.708
ParallelUnions/halfing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/halfing,1000000,1000000,0.1,0.8,true,2755228.367,48965.670
Adaptive2/halfing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/halfing,1000000,1000000,0.1,0.8,true,2650945.118,81303.065
Adaptive3/halfing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,1000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing,1000000,1000000,0.1,0.8,true,2702912.122,51504.254
AdaptiveSmart/halfing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,1000000,0.1,0.8,true,2725567.645,233090.009
ParallelUnions/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,1000000,0.1,0.8,true,2706467.178,75547.195
Adaptive2/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,1000000,0.1,0.8,true,2669363.129,44659.329
Adaptive3/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing,1000000,1000000,0.1,0.8,true,2697842.811,80318.923
AdaptiveSmart/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Usual,1000000,2000000,0.1,0.8,true,2759508.129,63311.321
Usual:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/halfing,1000000,2000000,0.1,0.8,true,3210428.638,228923.218
ParallelUnions/halfing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/halfing,1000000,2000000,0.1,0.8,true,3007948.789,90303.156
Adaptive2/halfing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/halfing,1000000,2000000,0.1,0.8,true,3005450.685,56523.364
Adaptive3/halfing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,2000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing,1000000,2000000,0.1,0.8,true,3095700.714,187018.896
AdaptiveSmart/halfing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,2000000,0.1,0.8,true,3175574.637,273002.957
ParallelUnions/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,2000000,0.1,0.8,true,3069341.652,133789.892
Adaptive2/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,2000000,0.1,0.8,true,2973499.392,56224.121
Adaptive3/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing,1000000,2000000,0.1,0.8,true,2938712.651,89560.813
AdaptiveSmart/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Usual,1000000,4000000,0.1,0.8,true,3313725.122,260928.065
Usual:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/halfing,1000000,4000000,0.1,0.8,true,3803279.120,157442.725
ParallelUnions/halfing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/halfing,1000000,4000000,0.1,0.8,true,3493221.954,72341.363
Adaptive2/halfing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/halfing,1000000,4000000,0.1,0.8,true,3442318.178,29025.979
Adaptive3/halfing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,4000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing,1000000,4000000,0.1,0.8,true,3480797.342,85199.656
AdaptiveSmart/halfing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,4000000,0.1,0.8,true,3784385.749,183954.881
ParallelUnions/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,4000000,0.1,0.8,true,3584448.434,149499.372
Adaptive2/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,4000000,0.1,0.8,true,3468122.501,60559.811
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing,1000000,4000000,0.1,0.8,true,3409845.426,245643.137
AdaptiveSmart/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Usual,1000000,8000000,0.1,0.8,true,3862741.090,77887.436
Usual:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/halfing,1000000,8000000,0.1,0.8,true,4200232.337,106963.647
ParallelUnions/halfing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/halfing,1000000,8000000,0.1,0.8,true,3828865.906,83659.270
Adaptive2/halfing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/halfing,1000000,8000000,0.1,0.8,true,3768673.387,32901.391
Adaptive3/halfing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,8000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing,1000000,8000000,0.1,0.8,true,3920367.092,127076.056
AdaptiveSmart/halfing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,8000000,0.1,0.8,true,4212566.053,109185.154
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,8000000,0.1,0.8,true,3910485.040,131494.907
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,8000000,0.1,0.8,true,3825402.365,36757.852
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing,1000000,8000000,0.1,0.8,true,3901010.215,112651.192
AdaptiveSmart/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Usual,1000000,16000000,0.1,0.8,true,4280068.456,48077.516
Usual:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/halfing,1000000,16000000,0.1,0.8,true,4450274.312,53132.984
ParallelUnions/halfing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/halfing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/halfing,1000000,16000000,0.1,0.8,true,4016946.876,80029.438
Adaptive2/halfing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/halfing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/halfing,1000000,16000000,0.1,0.8,true,3935395.878,33809.521
Adaptive3/halfing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/halfing:hist_end,1000000,16000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing,1000000,16000000,0.1,0.8,true,4175869.393,129105.015
AdaptiveSmart/halfing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
AdaptiveSmart/halfing:hist_end,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,16000000,0.1,0.8,true,4460869.456,66340.927
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,16000000,0.1,0.8,true,4146707.201,61843.983
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,16000000,0.1,0.8,true,3997553.396,40970.442
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing,1000000,16000000,0.1,0.8,true,4130644.105,143588.650
AdaptiveSmart/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
AdaptiveSmart/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Usual,1000000,1000000,0.02,0.95,true,3459046.375,37386.279
Usual:hist_begin,1000000,1000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,1000000,0.02,0.95,true,0,0
ParallelUnions/halfing,1000000,1000000,0.02,0.95,true,3796790.783,155674.199
ParallelUnions/halfing:hist_begin,1000000,1000000,0.02,0.95,true,0,0
ParallelUnions/halfing:hist_end,1000000,1000000,0.02,0.95,true,0,0
Adaptive2/halfing,1000000,1000000,0.02,0.95,true,3708056.383,83175.303
