DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/squashing:requests,1000000,4000000,0.1,0.2,true,6000630.500,1608.661
Adaptive3/squashing:same_set_requests_true,1000000,4000000,0.1,0.2,true,750785.833,1191.015
Adaptive3/squashing:global_data_read_write,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,4000000,0.1,0.2,true,249876.667,419.370
Adaptive3/squashing:this_node_read_success,1000000,4000000,0.1,0.2,true,7537207.667,29091.007
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.2,true,1836,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.2,true,1872,0
Usual,1000000,8000000,0.1,0.2,true,2189529.484,338011.050
Usual:this_node_read,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:union_requests,1000000,8000000,0.1,0.2,true,9999936.000,0.000
Usual:this_node_read_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:same_set_requests,1000000,8000000,0.1,0.2,true,2000092.500,601.947
Usual:cross_node_write,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_read,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:this_node_write,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:this_node_write_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:requests,1000000,8000000,0.1,0.2,true,12000028.500,601.947
Usual:same_set_requests_true,1000000,8000000,0.1,0.2,true,1750428.667,404.462
Usual:global_data_read_write,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:same_set_requests_false,1000000,8000000,0.1,0.2,true,249663.833,211.112
Usual:this_node_read_success,1000000,8000000,0.1,0.2,true,0.000,0.000
Usual:hist_begin,1000000,8000000,0.1,0.2,true,1872,0
Usual:hist_end,1000000,8000000,0.1,0.2,true,1908,0
ParallelUnions/squashing,1000000,8000000,0.1,0.2,true,2153267.704,205070.552
ParallelUnions/squashing:this_node_read,1000000,8000000,0.1,0.2,true,16472455.333,926190.828
ParallelUnions/squashing:union_requests,1000000,8000000,0.1,0.2,true,9999936.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,8000000,0.1,0.2,true,1.373,0.077
ParallelUnions/squashing:same_set_requests,1000000,8000000,0.1,0.2,true,2000092.500,601.947
ParallelUnions/squashing:cross_node_write,1000000,8000000,0.1,0.2,true,1999998.000,0.000
ParallelUnions/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,8000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.2,true,0.167,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.2,true,0.167,0.000
ParallelUnions/squashing:this_node_write,1000000,8000000,0.1,0.2,true,3816528.667,262400.643
ParallelUnions/squashing:this_node_write_per_op,1000000,8000000,0.1,0.2,true,0.318,0.022
ParallelUnions/squashing:requests,1000000,8000000,0.1,0.2,true,12000028.500,601.947
ParallelUnions/squashing:same_set_requests_true,1000000,8000000,0.1,0.2,true,1750171.500,217.267
ParallelUnions/squashing:global_data_read_write,1000000,8000000,0.1,0.2,true,2000607.167,147.311
ParallelUnions/squashing:same_set_requests_false,1000000,8000000,0.1,0.2,true,249921.000,391.202
ParallelUnions/squashing:this_node_read_success,1000000,8000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.2,true,1908,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.2,true,1944,0
Adaptive2/squashing,1000000,8000000,0.1,0.2,true,1563203.128,225143.401
Adaptive2/squashing:this_node_read,1000000,8000000,0.1,0.2,true,48775508.000,442154.987
Adaptive2/squashing:union_requests,1000000,8000000,0.1,0.2,true,9999936.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,8000000,0.1,0.2,true,4.065,0.037
Adaptive2/squashing:same_set_requests,1000000,8000000,0.1,0.2,true,2000092.500,601.947
Adaptive2/squashing:cross_node_write,1000000,8000000,0.1,0.2,true,80972.333,148.301
Adaptive2/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.2,true,0.240,0.003
Adaptive2/squashing:cross_node_read,1000000,8000000,0.1,0.2,true,2881767.333,35745.638
Adaptive2/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.2,true,0.383,0.001
Adaptive2/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.2,true,0.007,0.000
Adaptive2/squashing:this_node_write,1000000,8000000,0.1,0.2,true,2489702.500,198179.137
Adaptive2/squashing:this_node_write_per_op,1000000,8000000,0.1,0.2,true,0.207,0.017
Adaptive2/squashing:requests,1000000,8000000,0.1,0.2,true,12000028.500,601.947
Adaptive2/squashing:same_set_requests_true,1000000,8000000,0.1,0.2,true,1750644.000,229.573
Adaptive2/squashing:global_data_read_write,1000000,8000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,8000000,0.1,0.2,true,249448.500,380.381
Adaptive2/squashing:this_node_read_success,1000000,8000000,0.1,0.2,true,4594704.667,9488.744
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.2,true,1944,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.2,true,1980,0
Adaptive3/squashing,1000000,8000000,0.1,0.2,true,1227870.260,223070.814
Adaptive3/squashing:this_node_read,1000000,8000000,0.1,0.2,true,48032821.667,1673358.863
Adaptive3/squashing:union_requests,1000000,8000000,0.1,0.2,true,9999936.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,8000000,0.1,0.2,true,4.003,0.140
Adaptive3/squashing:same_set_requests,1000000,8000000,0.1,0.2,true,2000092.500,601.947
Adaptive3/squashing:cross_node_write,1000000,8000000,0.1,0.2,true,77781.000,68.326
Adaptive3/squashing:cross_node_read_per_op,1000000,8000000,0.1,0.2,true,0.279,0.005
Adaptive3/squashing:cross_node_read,1000000,8000000,0.1,0.2,true,3353699.167,58190.242
Adaptive3/squashing:global_data_read_write_per_op,1000000,8000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,8000000,0.1,0.2,true,0.845,0.026
Adaptive3/squashing:cross_node_write_per_op,1000000,8000000,0.1,0.2,true,0.006,0.000
Adaptive3/squashing:this_node_write,1000000,8000000,0.1,0.2,true,3255696.667,803134.201
Adaptive3/squashing:this_node_write_per_op,1000000,8000000,0.1,0.2,true,0.271,0.067
Adaptive3/squashing:requests,1000000,8000000,0.1,0.2,true,12000028.500,601.947
Adaptive3/squashing:same_set_requests_true,1000000,8000000,0.1,0.2,true,1750220.500,43.634
Adaptive3/squashing:global_data_read_write,1000000,8000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,8000000,0.1,0.2,true,249872.000,586.722
Adaptive3/squashing:this_node_read_success,1000000,8000000,0.1,0.2,true,10144533.333,305960.182
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.2,true,1980,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.2,true,2016,0
Usual,1000000,16000000,0.1,0.2,true,2807795.302,280944.249
Usual:this_node_read,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:union_requests,1000000,16000000,0.1,0.2,true,20000000.000,0.000
Usual:this_node_read_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:same_set_requests,1000000,16000000,0.1,0.2,true,3999690.500,1858.423
Usual:cross_node_write,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_read,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:this_node_write,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:this_node_write_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:requests,1000000,16000000,0.1,0.2,true,23999690.500,1858.423
Usual:same_set_requests_true,1000000,16000000,0.1,0.2,true,3749261.667,851.511
Usual:global_data_read_write,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:same_set_requests_false,1000000,16000000,0.1,0.2,true,250428.833,1008.231
Usual:this_node_read_success,1000000,16000000,0.1,0.2,true,0.000,0.000
Usual:hist_begin,1000000,16000000,0.1,0.2,true,2016,0
Usual:hist_end,1000000,16000000,0.1,0.2,true,2052,0
ParallelUnions/squashing,1000000,16000000,0.1,0.2,true,2645426.908,231233.517
ParallelUnions/squashing:this_node_read,1000000,16000000,0.1,0.2,true,22657956.833,2627215.953
ParallelUnions/squashing:union_requests,1000000,16000000,0.1,0.2,true,20000000.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,16000000,0.1,0.2,true,0.944,0.110
ParallelUnions/squashing:same_set_requests,1000000,16000000,0.1,0.2,true,3999690.500,1858.423
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.1,0.2,true,1999998.000,0.000
ParallelUnions/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.2,true,0.083,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.2,true,0.083,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.1,0.2,true,4230321.500,645143.331
ParallelUnions/squashing:this_node_write_per_op,1000000,16000000,0.1,0.2,true,0.176,0.027
ParallelUnions/squashing:requests,1000000,16000000,0.1,0.2,true,23999690.500,1858.423
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.1,0.2,true,3749324.167,944.668
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.1,0.2,true,2000553.667,195.352
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.1,0.2,true,250366.333,914.928
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.1,0.2,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.2,true,2052,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.2,true,2088,0
Adaptive2/squashing,1000000,16000000,0.1,0.2,true,1671923.996,286223.702
Adaptive2/squashing:this_node_read,1000000,16000000,0.1,0.2,true,90881175.000,296387.445
Adaptive2/squashing:union_requests,1000000,16000000,0.1,0.2,true,20000000.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,16000000,0.1,0.2,true,3.787,0.013
Adaptive2/squashing:same_set_requests,1000000,16000000,0.1,0.2,true,3999690.500,1858.423
Adaptive2/squashing:cross_node_write,1000000,16000000,0.1,0.2,true,77644.333,77.724
Adaptive2/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.2,true,0.180,0.028
Adaptive2/squashing:cross_node_read,1000000,16000000,0.1,0.2,true,4327550.667,678608.104
Adaptive2/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.2,true,0.233,0.027
Adaptive2/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.2,true,0.003,0.000
Adaptive2/squashing:this_node_write,1000000,16000000,0.1,0.2,true,2802519.667,117385.213
Adaptive2/squashing:this_node_write_per_op,1000000,16000000,0.1,0.2,true,0.117,0.005
Adaptive2/squashing:requests,1000000,16000000,0.1,0.2,true,23999690.500,1858.423
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.1,0.2,true,3749558.833,894.244
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.1,0.2,true,250131.667,964.522
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.1,0.2,true,5595500.333,643781.606
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.2,true,2088,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.2,true,2124,0
Adaptive3/squashing,1000000,16000000,0.1,0.2,true,1469812.887,222936.356
Adaptive3/squashing:this_node_read,1000000,16000000,0.1,0.2,true,86493159.833,1252746.670
Adaptive3/squashing:union_requests,1000000,16000000,0.1,0.2,true,20000000.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,16000000,0.1,0.2,true,3.604,0.052
Adaptive3/squashing:same_set_requests,1000000,16000000,0.1,0.2,true,3999690.500,1858.423
Adaptive3/squashing:cross_node_write,1000000,16000000,0.1,0.2,true,81127.667,1806.106
Adaptive3/squashing:cross_node_read_per_op,1000000,16000000,0.1,0.2,true,0.219,0.013
Adaptive3/squashing:cross_node_read,1000000,16000000,0.1,0.2,true,5246799.333,304527.959
Adaptive3/squashing:global_data_read_write_per_op,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,16000000,0.1,0.2,true,0.657,0.030
Adaptive3/squashing:cross_node_write_per_op,1000000,16000000,0.1,0.2,true,0.003,0.000
Adaptive3/squashing:this_node_write,1000000,16000000,0.1,0.2,true,3004718.667,454907.455
Adaptive3/squashing:this_node_write_per_op,1000000,16000000,0.1,0.2,true,0.125,0.019
Adaptive3/squashing:requests,1000000,16000000,0.1,0.2,true,23999690.500,1858.423
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.1,0.2,true,3749525.833,1235.648
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.1,0.2,true,250164.667,627.618
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.1,0.2,true,15757907.333,708402.781
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.2,true,2124,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.2,true,2160,0
Usual,1000000,1000000,0.02,0.35,true,1188234.102,124696.734
Usual:this_node_read,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:union_requests,1000000,1000000,0.02,0.35,true,1538353.000,0.000
Usual:this_node_read_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:same_set_requests,1000000,1000000,0.02,0.35,true,538220.500,57.511
Usual:cross_node_write,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_read,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:this_node_write,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:this_node_write_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:requests,1000000,1000000,0.02,0.35,true,2076573.500,57.511
Usual:same_set_requests_true,1000000,1000000,0.02,0.35,true,87309.833,337.675
Usual:global_data_read_write,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:same_set_requests_false,1000000,1000000,0.02,0.35,true,450910.667,393.788
Usual:this_node_read_success,1000000,1000000,0.02,0.35,true,0.000,0.000
Usual:hist_begin,1000000,1000000,0.02,0.35,true,2160,0
Usual:hist_end,1000000,1000000,0.02,0.35,true,2196,0
ParallelUnions/squashing,1000000,1000000,0.02,0.35,true,1016760.490,245885.970
ParallelUnions/squashing:this_node_read,1000000,1000000,0.02,0.35,true,8909927.667,242766.377
ParallelUnions/squashing:union_requests,1000000,1000000,0.02,0.35,true,1538353.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,1000000,0.02,0.35,true,4.291,0.117
ParallelUnions/squashing:same_set_requests,1000000,1000000,0.02,0.35,true,538220.500,57.511
ParallelUnions/squashing:cross_node_write,1000000,1000000,0.02,0.35,true,1676722.000,804.057
ParallelUnions/squashing:cross_node_read_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,1000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,1000000,0.02,0.35,true,0.808,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,1000000,0.02,0.35,true,0.807,0.000
ParallelUnions/squashing:this_node_write,1000000,1000000,0.02,0.35,true,2431695.500,93786.661
ParallelUnions/squashing:this_node_write_per_op,1000000,1000000,0.02,0.35,true,1.171,0.045
ParallelUnions/squashing:requests,1000000,1000000,0.02,0.35,true,2076573.500,57.511
ParallelUnions/squashing:same_set_requests_true,1000000,1000000,0.02,0.35,true,87170.500,551.950
ParallelUnions/squashing:global_data_read_write,1000000,1000000,0.02,0.35,true,1677030.667,843.536
ParallelUnions/squashing:same_set_requests_false,1000000,1000000,0.02,0.35,true,451050.000,609.217
ParallelUnions/squashing:this_node_read_success,1000000,1000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,1000000,0.02,0.35,true,2196,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.02,0.35,true,2232,0
Adaptive2/squashing,1000000,1000000,0.02,0.35,true,850359.023,241924.709
Adaptive2/squashing:this_node_read,1000000,1000000,0.02,0.35,true,12041714.833,89542.368
Adaptive2/squashing:union_requests,1000000,1000000,0.02,0.35,true,1538353.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,1000000,0.02,0.35,true,5.799,0.043
Adaptive2/squashing:same_set_requests,1000000,1000000,0.02,0.35,true,538220.500,57.511
Adaptive2/squashing:cross_node_write,1000000,1000000,0.02,0.35,true,14863.667,86.120
Adaptive2/squashing:cross_node_read_per_op,1000000,1000000,0.02,0.35,true,0.276,0.008
Adaptive2/squashing:cross_node_read,1000000,1000000,0.02,0.35,true,572362.833,15842.865
Adaptive2/squashing:global_data_read_write_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,1000000,0.02,0.35,true,1.765,0.005
Adaptive2/squashing:cross_node_write_per_op,1000000,1000000,0.02,0.35,true,0.007,0.000
Adaptive2/squashing:this_node_write,1000000,1000000,0.02,0.35,true,1543430.333,44438.447
Adaptive2/squashing:this_node_write_per_op,1000000,1000000,0.02,0.35,true,0.743,0.021
Adaptive2/squashing:requests,1000000,1000000,0.02,0.35,true,2076573.500,57.511
Adaptive2/squashing:same_set_requests_true,1000000,1000000,0.02,0.35,true,87169.167,427.039
Adaptive2/squashing:global_data_read_write,1000000,1000000,0.02,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,1000000,0.02,0.35,true,451051.333,483.466
Adaptive2/squashing:this_node_read_success,1000000,1000000,0.02,0.35,true,3664262.667,10070.405
Adaptive2/squashing:hist_begin,1000000,1000000,0.02,0.35,true,2232,0
Adaptive2/squashing:hist_end,1000000,1000000,0.02,0.35,true,2268,0
Adaptive3/squashing,1000000,1000000,0.02,0.35,true,702664.038,289914.909
Adaptive3/squashing:this_node_read,1000000,1000000,0.02,0.35,true,11253312.833,92406.368
Adaptive3/squashing:union_requests,1000000,1000000,0.02,0.35,true,1538353.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,1000000,0.02,0.35,true,5.419,0.045
Adaptive3/squashing:same_set_requests,1000000,1000000,0.02,0.35,true,538220.500,57.511
Adaptive3/squashing:cross_node_write,1000000,1000000,0.02,0.35,true,14685.333,78.171
Adaptive3/squashing:cross_node_read_per_op,1000000,1000000,0.02,0.35,true,0.220,0.011
Adaptive3/squashing:cross_node_read,1000000,1000000,0.02,0.35,true,456041.167,21861.885
Adaptive3/squashing:global_data_read_write_per_op,1000000,1000000,0.02,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,1000000,0.02,0.35,true,2.855,0.027
Adaptive3/squashing:cross_node_write_per_op,1000000,1000000,0.02,0.35,true,0.007,0.000
Adaptive3/squashing:this_node_write,1000000,1000000,0.02,0.35,true,1524193.333,45311.870
Adaptive3/squashing:this_node_write_per_op,1000000,1000000,0.02,0.35,true,0.734,0.022
Adaptive3/squashing:requests,1000000,1000000,0.02,0.35,true,2076573.500,57.511
Adaptive3/squashing:same_set_requests_true,1000000,1000000,0.02,0.35,true,87234.833,536.322
Adaptive3/squashing:global_data_read_write,1000000,1000000,0.02,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_false,1000000,1000000,0.02,0.35,true,450985.667,593.647
Adaptive3/squashing:this_node_read_success,1000000,1000000,0.02,0.35,true,5928876.000,56359.492
Adaptive3/squashing:hist_begin,1000000,1000000,0.02,0.35,true,2268,0
Adaptive3/squashing:hist_end,1000000,1000000,0.02,0.35,true,2304,0
Usual,1000000,2000000,0.02,0.35,true,1187648.534,110522.808
Usual:this_node_read,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:union_requests,1000000,2000000,0.02,0.35,true,3076834.000,0.000
Usual:this_node_read_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:same_set_requests,1000000,2000000,0.02,0.35,true,1076742.500,295.222
Usual:cross_node_write,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_read_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_read,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:global_data_read_write_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:this_node_read_success_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:cross_node_write_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:this_node_write,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:this_node_write_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:requests,1000000,2000000,0.02,0.35,true,4153576.500,295.222
Usual:same_set_requests_true,1000000,2000000,0.02,0.35,true,548736.500,228.181
Usual:global_data_read_write,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:same_set_requests_false,1000000,2000000,0.02,0.35,true,528006.000,154.173
Usual:this_node_read_success,1000000,2000000,0.02,0.35,true,0.000,0.000
Usual:hist_begin,1000000,2000000,0.02,0.35,true,2304,0
Usual:hist_end,1000000,2000000,0.02,0.35,true,2340,0
ParallelUnions/squashing,1000000,2000000,0.02,0.35,true,1179485.405,143121.098
ParallelUnions/squashing:this_node_read,1000000,2000000,0.02,0.35,true,15297426.667,253543.896
ParallelUnions/squashing:union_requests,1000000,2000000,0.02,0.35,true,3076834.000,0.000
ParallelUnions/squashing:this_node_read_per_op,1000000,2000000,0.02,0.35,true,3.683,0.061
ParallelUnions/squashing:same_set_requests,1000000,2000000,0.02,0.35,true,1076742.500,295.222
ParallelUnions/squashing:cross_node_write,1000000,2000000,0.02,0.35,true,1961937.000,235.521
ParallelUnions/squashing:cross_node_read_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:cross_node_read,1000000,2000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:global_data_read_write_per_op,1000000,2000000,0.02,0.35,true,0.472,0.000
ParallelUnions/squashing:this_node_read_success_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:cross_node_write_per_op,1000000,2000000,0.02,0.35,true,0.472,0.000
ParallelUnions/squashing:this_node_write,1000000,2000000,0.02,0.35,true,3698290.000,77101.676
ParallelUnions/squashing:this_node_write_per_op,1000000,2000000,0.02,0.35,true,0.890,0.019
ParallelUnions/squashing:requests,1000000,2000000,0.02,0.35,true,4153576.500,295.222
ParallelUnions/squashing:same_set_requests_true,1000000,2000000,0.02,0.35,true,548921.000,781.164
ParallelUnions/squashing:global_data_read_write,1000000,2000000,0.02,0.35,true,1962550.167,291.245
ParallelUnions/squashing:same_set_requests_false,1000000,2000000,0.02,0.35,true,527821.500,486.009
ParallelUnions/squashing:this_node_read_success,1000000,2000000,0.02,0.35,true,0.000,0.000
ParallelUnions/squashing:hist_begin,1000000,2000000,0.02,0.35,true,2340,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.02,0.35,true,2376,0
Adaptive2/squashing,1000000,2000000,0.02,0.35,true,885774.264,191575.448
Adaptive2/squashing:this_node_read,1000000,2000000,0.02,0.35,true,21285592.167,529444.015
Adaptive2/squashing:union_requests,1000000,2000000,0.02,0.35,true,3076834.000,0.000
Adaptive2/squashing:this_node_read_per_op,1000000,2000000,0.02,0.35,true,5.125,0.127
Adaptive2/squashing:same_set_requests,1000000,2000000,0.02,0.35,true,1076742.500,295.222
Adaptive2/squashing:cross_node_write,1000000,2000000,0.02,0.35,true,16783.167,93.679
Adaptive2/squashing:cross_node_read_per_op,1000000,2000000,0.02,0.35,true,0.229,0.013
Adaptive2/squashing:cross_node_read,1000000,2000000,0.02,0.35,true,952877.167,55811.401
Adaptive2/squashing:global_data_read_write_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success_per_op,1000000,2000000,0.02,0.35,true,1.029,0.007
Adaptive2/squashing:cross_node_write_per_op,1000000,2000000,0.02,0.35,true,0.004,0.000
Adaptive2/squashing:this_node_write,1000000,2000000,0.02,0.35,true,2778952.000,271467.151
Adaptive2/squashing:this_node_write_per_op,1000000,2000000,0.02,0.35,true,0.669,0.065
Adaptive2/squashing:requests,1000000,2000000,0.02,0.35,true,4153576.500,295.222
Adaptive2/squashing:same_set_requests_true,1000000,2000000,0.02,0.35,true,549108.167,98.921
Adaptive2/squashing:global_data_read_write,1000000,2000000,0.02,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_false,1000000,2000000,0.02,0.35,true,527634.333,254.381
Adaptive2/squashing:this_node_read_success,1000000,2000000,0.02,0.35,true,4275322.667,27813.342
Adaptive2/squashing:hist_begin,1000000,2000000,0.02,0.35,true,2376,0
Adaptive2/squashing:hist_end,1000000,2000000,0.02,0.35,true,2412,0
Adaptive3/squashing,1000000,2000000,0.02,0.35,true,772303.036,230861.909
Adaptive3/squashing:this_node_read,1000000,2000000,0.02,0.35,true,19331540.333,27652.811
Adaptive3/squashing:union_requests,1000000,2000000,0.02,0.35,true,3076834.000,0.000
Adaptive3/squashing:this_node_read_per_op,1000000,2000000,0.02,0.35,true,4.654,0.006
Adaptive3/squashing:same_set_requests,1000000,2000000,0.02,0.35,true,1076742.500,295.222
Adaptive3/squashing:cross_node_write,1000000,2000000,0.02,0.35,true,17233.333,325.458
Adaptive3/squashing:cross_node_read_per_op,1000000,2000000,0.02,0.35,true,0.263,0.013
Adaptive3/squashing:cross_node_read,1000000,2000000,0.02,0.35,true,1090783.000,52477.659
Adaptive3/squashing:global_data_read_write_per_op,1000000,2000000,0.02,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success_per_op,1000000,2000000,0.02,0.35,true,1.968,0.028
Adaptive3/squashing:cross_node_write_per_op,1000000,2000000,0.02,0.35,true,0.004,0.000
